grid_lat,grid_lon,cell_num,nr_cell_num,lte_cell_num
41.8825,-87.6835,11,2,9
41.8825,-87.683,14,5,9
41.8825,-87.6825,8,3,5
41.8825,-87.6815,75,13,62
41.8825,-87.681,23,5,18
41.8825,-87.679,18,5,13
41.8825,-87.6765,104,15,89
41.8825,-87.6715,56,11,45
41.8825,-87.669,18,6,12
41.8825,-87.6665,22,2,20
41.883,-87.6835,14,4,10
41.883,-87.683,26,5,21
41.883,-87.6825,23,5,18
41.883,-87.682,30,7,23
41.883,-87.6815,51,8,43
41.883,-87.681,47,6,41
41.883,-87.6805,47,7,40
41.883,-87.68,58,8,50
41.883,-87.6795,39,7,32
41.883,-87.679,37,7,30
41.883,-87.6785,46,7,39
41.883,-87.678,38,9,29
41.883,-87.6775,43,8,35
41.883,-87.677,49,10,39
41.883,-87.6765,138,16,122
41.883,-87.676,114,11,103
41.883,-87.6755,80,9,71
41.883,-87.675,67,7,60
41.883,-87.6745,77,7,70
41.883,-87.674,76,8,68
41.883,-87.6735,79,14,65
41.883,-87.673,93,13,80
41.883,-87.6725,99,12,87
41.883,-87.672,114,13,101
41.883,-87.6715,126,12,114
41.883,-87.671,79,9,70
41.883,-87.6705,74,11,63
41.883,-87.67,82,12,70
41.883,-87.6695,76,10,66
41.883,-87.669,74,14,60
41.883,-87.6685,24,4,20
41.883,-87.668,28,5,23
41.883,-87.6675,23,4,19
41.883,-87.667,29,7,22
41.883,-87.6665,45,6,39
41.8835,-87.6835,3,1,2
41.8835,-87.6815,31,6,25
41.8835,-87.6765,61,10,51
41.8835,-87.6715,57,9,48
41.8835,-87.6705,36,5,31
41.8835,-87.6695,1,1,0
41.8835,-87.669,28,11,17
41.8835,-87.667,16,3,13
41.8835,-87.6665,23,3,20
41.884,-87.6815,21,9,12
41.884,-87.6765,59,7,52
41.884,-87.6715,58,10,48
41.884,-87.671,19,5,14
41.884,-87.6705,38,6,32
41.884,-87.6695,5,2,3
41.884,-87.669,22,8,14
41.884,-87.667,16,3,13
41.884,-87.6665,33,5,28
41.8845,-87.6815,16,4,12
41.8845,-87.681,6,1,5
41.8845,-87.68,7,1,6
41.8845,-87.6795,5,1,4
41.8845,-87.679,4,2,2
41.8845,-87.6785,6,4,2
41.8845,-87.678,6,3,3
41.8845,-87.6775,8,4,4
41.8845,-87.677,7,2,5
41.8845,-87.6765,59,10,49
41.8845,-87.676,43,7,36
41.8845,-87.6755,33,5,28
41.8845,-87.675,11,2,9
41.8845,-87.6715,55,9,46
41.8845,-87.6695,7,5,2
41.8845,-87.669,21,8,13
41.8845,-87.667,29,5,24
41.8845,-87.6665,25,8,17
41.885,-87.6815,12,2,10
41.885,-87.6765,37,7,30
41.885,-87.676,32,5,27
41.885,-87.6755,45,8,37
41.885,-87.675,42,6,36
41.885,-87.6745,35,4,31
41.885,-87.674,44,7,37
41.885,-87.6735,48,4,44
41.885,-87.673,51,4,47
41.885,-87.6725,51,9,42
41.885,-87.672,50,7,43
41.885,-87.6715,75,10,65
41.885,-87.671,52,9,43
41.885,-87.6705,56,9,47
41.885,-87.67,63,11,52
41.885,-87.6695,65,10,55
41.885,-87.669,69,20,49
41.885,-87.6685,42,12,30
41.885,-87.668,41,12,29
41.885,-87.6675,56,15,41
41.885,-87.667,73,15,58
41.885,-87.6665,22,5,17
41.8855,-87.6815,15,3,12
41.8855,-87.6765,79,5,74
41.8855,-87.674,15,6,9
41.8855,-87.669,16,7,9
41.8855,-87.667,39,11,28
41.886,-87.6815,13,4,9
41.886,-87.6765,53,8,45
41.886,-87.674,18,6,12
41.886,-87.6735,8,4,4
41.886,-87.673,11,3,8
41.886,-87.6725,9,3,6
41.886,-87.672,10,4,6
41.886,-87.6715,17,8,9
41.886,-87.671,18,8,10
41.886,-87.6705,15,6,9
41.886,-87.67,11,6,5
41.886,-87.6695,24,11,13
41.886,-87.669,17,9,8
41.886,-87.667,10,4,6
41.8855,-87.6715,9,2,7
