pcell_cid,pcell_freq,nrcell_cid,nrcell_freq,scell1_cid,scell1_freq,scell2_cid,scell2_freq,scell3_cid,scell3_freq,nrscell1_cid,nrscell1_freq,nrscell2_cid,nrscell2_freq,nrscell3_cid,nrscell3_freq,instance_number,duration_sample_number
59,66736,805,519630,None,None,None,None,346,67011,None,None,None,None,None,None,1,619
57,66736,144,519630,96,677,None,None,None,None,None,None,None,None,None,None,6,87
379,66736,194,125330,187,67011,10,677,None,None,None,None,None,None,None,None,1,1014
71,66736,672,519630,None,None,None,None,None,None,None,None,None,None,None,None,4,190
46,677,23,519630,None,None,None,None,None,None,None,None,None,None,None,None,1,80
70,66736,670,519630,None,None,None,None,None,None,None,None,None,None,None,None,12,355
473,66736,672,519630,365,677,None,None,None,None,None,None,None,None,None,None,2,1026
473,66736,424,125330,365,677,None,None,None,None,None,None,None,None,None,None,2,1029
473,66736,545,125330,365,677,None,None,None,None,None,None,None,None,None,None,2,151
70,66736,672,519630,85,677,None,None,None,None,None,None,None,None,None,None,10,4341
70,66736,672,519630,None,None,0,67011,None,None,None,None,None,None,None,None,1,31
281,67011,803,519630,None,None,None,None,None,None,None,None,None,None,None,None,1,11
281,67011,763,519630,None,None,None,None,None,None,None,None,None,None,None,None,2,109
437,67011,144,519630,None,None,None,None,None,None,None,None,None,None,None,None,20,12363
145,66736,302,519630,None,None,None,None,None,None,None,None,None,None,None,None,2,285
150,66736,302,519630,None,None,None,None,None,None,None,None,None,None,None,None,1,15
69,66736,23,519630,None,None,None,None,None,None,None,None,None,None,None,None,2,378
355,66736,144,519630,None,None,None,None,None,None,None,None,None,None,None,None,1,14
47,677,201,519630,None,None,None,None,None,None,None,None,None,None,None,None,3,1059
47,677,629,519630,152,66736,None,None,None,None,None,None,None,None,None,None,8,4349
81,677,144,519630,None,None,None,None,None,None,None,None,None,None,None,None,8,3916
47,677,302,519630,None,None,None,None,None,None,None,None,None,None,None,None,2,17
47,677,302,519630,152,66736,None,None,None,None,None,None,None,None,None,None,1,894
47,677,144,519630,None,None,None,None,None,None,None,None,None,None,None,None,3,1137
82,677,144,519630,13,66736,None,None,None,None,None,None,None,None,None,None,5,149
82,677,629,519630,13,66736,None,None,None,None,None,None,None,None,None,None,6,1763
82,677,144,519630,None,None,None,None,None,None,None,None,None,None,None,None,2,548
81,677,144,519630,437,67011,None,None,None,None,None,None,None,None,None,None,2,594
437,67011,144,519630,81,677,None,None,None,None,None,None,None,None,None,None,1,555
437,67011,629,519630,81,677,None,None,None,None,None,None,None,None,None,None,1,1
145,66736,23,519630,None,None,None,None,None,None,None,None,None,None,None,None,7,872
145,66736,672,519630,None,None,None,None,None,None,None,None,None,None,None,None,6,4699
114,67011,23,519630,None,None,None,None,None,None,None,None,None,None,None,None,1,10
114,67011,672,519630,None,None,None,None,None,None,None,None,None,None,None,None,1,455
321,39874,None,None,None,None,None,None,None,None,None,None,None,None,None,None,3,1251
81,677,629,519630,437,67011,None,None,None,None,None,None,None,None,None,None,2,371
53,39874,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1,27
49,39874,None,None,None,None,None,None,None,None,None,None,None,None,None,None,3,1150
47,677,424,125330,None,None,None,None,None,None,None,None,None,None,None,None,1,1023
46,677,424,125330,None,None,None,None,None,None,None,None,None,None,None,None,1,18
84,677,545,125330,None,None,None,None,None,None,None,None,None,None,None,None,1,65
365,677,424,125330,None,None,None,None,None,None,None,None,None,None,None,None,1,142
365,677,672,519630,None,None,None,None,None,None,None,None,None,None,None,None,1,9
45,677,None,None,None,None,None,None,None,None,None,None,None,None,None,None,9,1145
45,677,629,519630,None,None,None,None,None,None,None,None,None,None,None,None,1,87
151,66736,559,519630,None,None,None,None,None,None,None,None,None,None,None,None,1,41
45,677,629,519630,150,66736,None,None,None,None,None,None,None,None,None,None,1,20
46,677,231,519630,None,None,None,None,None,None,None,None,None,None,None,None,1,94
47,677,23,519630,152,66736,None,None,None,None,None,None,None,None,None,None,1,71
69,66736,23,519630,84,677,None,None,None,None,None,None,None,None,None,None,1,30
13,66736,23,519630,None,None,None,None,None,None,None,None,None,None,None,None,1,103
69,66736,201,519630,84,677,None,None,None,None,None,None,None,None,None,None,1,48
13,66736,201,519630,None,None,None,None,None,None,None,None,None,None,None,None,1,47
152,66736,545,125330,None,None,47,677,None,None,None,None,None,None,None,None,1,44
81,677,629,519630,None,None,None,None,None,None,None,None,None,None,None,None,1,44
14,66736,763,519630,83,677,None,None,None,None,None,None,None,None,None,None,4,3313
14,66736,144,519630,83,677,None,None,None,None,None,None,None,None,None,None,1,60
14,66736,763,519630,83,677,None,None,432,67011,None,None,None,None,None,None,1,614
14,66736,763,519630,83,677,432,67011,209,5035,None,None,None,None,None,None,1,473
14,66736,763,519630,83,677,432,67011,83,677,None,None,None,None,None,None,1,79
14,66736,763,519630,83,677,None,None,209,5035,None,None,None,None,None,None,1,527
389,66736,763,519630,None,None,None,None,None,None,None,None,None,None,None,None,1,139
490,66736,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1,8
57,66736,144,519630,None,None,None,None,None,None,None,None,None,None,None,None,1,1
57,66736,144,519630,None,None,None,None,213,5035,None,None,None,None,None,None,1,4
57,66736,840,519630,None,None,None,None,213,5035,None,None,None,None,None,None,1,128
58,66736,672,519630,97,677,None,None,None,None,None,None,None,None,None,None,2,225
70,66736,672,519630,85,677,0,67011,None,None,None,None,None,None,None,None,1,368
403,41490,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1,2429
226,677,805,519630,49,66736,None,None,None,None,None,None,None,None,None,None,4,256
226,677,672,519630,49,66736,None,None,None,None,None,None,None,None,None,None,15,2166
226,677,805,519630,None,None,49,66736,None,None,None,None,None,None,None,None,8,1169
226,677,672,519630,67,5035,49,66736,None,None,None,None,None,None,None,None,2,444
226,677,672,519630,None,None,49,66736,None,None,None,None,None,None,None,None,2,506
85,677,672,519630,None,None,0,67011,None,None,None,None,None,None,None,None,1,677
98,677,805,519630,346,67011,59,66736,None,None,None,None,None,None,None,None,1,34
85,677,672,519630,0,67011,None,None,None,None,None,None,None,None,None,None,3,1115
85,677,805,519630,0,67011,None,None,None,None,None,None,None,None,None,None,5,731
98,677,672,519630,None,None,None,None,None,None,None,None,None,None,None,None,2,769
85,677,805,519630,70,66736,None,None,None,None,None,None,None,None,None,None,8,1242
85,677,672,519630,70,66736,None,None,None,None,None,None,None,None,None,None,4,1521
98,677,805,519630,346,67011,None,None,None,None,None,None,None,None,None,None,9,4735
85,677,805,519630,None,None,None,None,None,None,None,None,None,None,None,None,1,80
98,677,840,519630,346,67011,None,None,None,None,None,None,None,None,None,None,7,1591
98,677,840,519630,None,None,None,None,None,None,None,None,None,None,None,None,1,369
82,677,763,519630,4,67011,None,None,None,None,None,None,None,None,None,None,4,1415
82,677,144,519630,4,67011,None,None,None,None,None,None,None,None,None,None,3,155
96,677,144,519630,222,67011,None,None,None,None,None,None,None,None,None,None,2,14
97,677,302,519630,58,66736,None,None,None,None,None,None,None,None,None,None,4,709
97,677,805,519630,38,67011,None,None,None,None,None,None,None,None,None,None,1,18
57,66736,803,519630,96,677,None,None,None,None,None,None,None,None,None,None,1,58
59,66736,302,519630,None,None,None,None,None,None,None,None,None,None,None,None,2,76
59,66736,672,519630,98,677,None,None,None,None,None,None,None,None,None,None,1,11
59,66736,302,519630,98,677,None,None,None,None,None,None,None,None,None,None,1,28
58,66736,805,519630,97,677,None,None,None,None,None,None,None,None,None,None,2,74
57,66736,672,519630,96,677,None,None,None,None,None,None,None,None,None,None,1,44
58,66736,805,519630,None,None,None,None,None,None,None,None,None,None,None,None,2,67
59,66736,672,519630,None,None,None,None,None,None,None,None,None,None,None,None,6,406
49,66736,302,519630,226,677,None,None,None,None,None,None,None,None,None,None,5,108
49,66736,672,519630,226,677,None,None,None,None,None,None,None,None,None,None,5,96
71,66736,670,519630,86,677,None,None,None,None,None,None,None,None,None,None,8,1076
49,66736,805,519630,226,677,None,None,None,None,None,None,None,None,None,None,5,1214
49,66736,672,519630,None,None,None,None,None,None,None,None,None,None,None,None,10,582
71,66736,672,519630,86,677,None,None,None,None,None,None,None,None,None,None,5,330
71,66736,670,519630,None,None,None,None,None,None,None,None,None,None,None,None,2,319
150,66736,672,519630,None,None,None,None,None,None,None,None,None,None,None,None,4,233
58,66736,672,519630,None,None,None,None,None,None,None,None,None,None,None,None,4,305
70,66736,805,519630,85,677,None,None,None,None,None,None,None,None,None,None,1,5
49,66736,302,519630,None,None,None,None,None,None,None,None,None,None,None,None,1,39
69,66736,672,519630,84,677,None,None,None,None,None,None,None,None,None,None,1,5
145,67011,670,519630,None,None,None,None,None,None,None,None,None,None,None,None,2,189
0,67011,670,519630,None,None,None,None,None,None,None,None,None,None,None,None,1,5
346,67011,672,519630,None,None,None,None,None,None,None,None,None,None,None,None,1,86
96,677,144,519630,57,66736,None,None,None,None,None,None,None,None,None,None,2,25
97,677,763,519630,None,None,None,None,None,None,None,None,None,None,None,None,1,44
98,677,302,519630,None,None,None,None,None,None,None,None,None,None,None,None,1,20
38,67011,763,519630,None,None,None,None,None,None,None,None,None,None,None,None,1,41
38,67011,672,519630,97,677,None,None,None,None,None,None,None,None,None,None,1,33
222,67011,672,519630,None,None,None,None,None,None,None,None,None,None,None,None,1,47
222,67011,144,519630,96,677,None,None,None,None,None,None,None,None,None,None,2,40
38,67011,302,519630,97,677,None,None,None,None,None,None,None,None,None,None,2,403
346,67011,302,519630,None,None,None,None,None,None,None,None,None,None,None,None,2,36
346,67011,805,519630,98,677,None,None,None,None,None,None,None,None,None,None,2,932
346,67011,840,519630,98,677,None,None,None,None,None,None,None,None,None,None,2,90
222,67011,629,519630,96,677,None,None,None,None,None,None,None,None,None,None,1,71
222,67011,840,519630,96,677,None,None,None,None,None,None,None,None,None,None,1,41
85,677,670,519630,70,66736,None,None,None,None,None,None,None,None,None,None,1,67
227,677,840,519630,None,None,None,None,None,None,None,None,None,None,None,None,1,5
227,677,805,519630,50,66736,None,None,None,None,None,None,None,None,None,None,1,67
98,677,672,519630,346,67011,None,None,None,None,None,None,None,None,None,None,1,542
7,40072,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1,999
