Region,Operator,Type,Cell,Freq,Band
A-R1,A,LTE,421,5330,14
A-R1,A,LTE,60,66936,66
A-R2,A,LTE,137,850,2
A-R5,A,LTE,239,52941,46
A-R1,A,LTE,69,66936,66
A-R1,A,LTE,99,66486,66
A-R2,A,LTE,341,9820,30
A-R3,A,LTE,474,52740,46
A-R2,A,LTE,44,850,2
A-R2,A,LTE,366,850,2
A-R1,A,LTE,51,66936,66
A-R3,A,LTE,79,5330,14
A-R1,A,LTE,330,2175,4
A-R2,A,LTE,205,2175,4
A-R1,A,LTE,486,2175,4
A-R1,A,LTE,95,66936,66
A-R4,A,LTE,233,9820,30
A-R1,A,LTE,333,66661,66
A-R3,A,LTE,98,5110,12
A-R1,A,LTE,206,5330,14
A-R1,A,LTE,392,2000,4
A-R2,A,LTE,118,850,2
A-R1,A,LTE,98,53139,46
A-R1,A,LTE,348,53139,46
A-R1,A,LTE,353,53539,46
A-R1,A,LTE,296,52740,46
A-R2,A,LTE,127,850,2
A-R1,A,LTE,250,66936,66
A-R1,A,LTE,251,66661,66
A-R1,A,LTE,499,66661,66
A-R1,A,LTE,240,66936,66
A-R1,A,LTE,268,850,2
A-R1,A,LTE,233,66936,66
A-R1,A,LTE,445,5330,14
A-R4,A,LTE,74,9820,30
A-R1,A,LTE,254,66486,66
A-R3,A,LTE,289,52941,46
A-R1,A,LTE,290,53139,46
A-R2,A,LTE,196,850,2
A-R1,A,LTE,33,66661,66
A-R1,A,LTE,469,66936,66
A-R1,A,LTE,48,66486,66
A-R2,A,LTE,247,66936,66
A-R1,A,LTE,345,66936,66
A-R2,A,LTE,303,5330,14
A-R1,A,LTE,81,66936,66
A-R2,A,LTE,481,66936,66
A-R2,A,LTE,323,9820,30
A-R1,A,LTE,227,9820,30
A-R5,A,LTE,2,5110,12
A-R1,A,LTE,352,66936,66
A-R3,A,LTE,152,9820,30
A-R5,A,LTE,442,5110,12
A-R2,A,LTE,432,66486,66
A-R4,A,LTE,403,5110,12
A-R1,A,LTE,436,5110,12
A-R1,A,LTE,489,2175,4
A-R1,A,LTE,221,5330,14
A-R1,A,LTE,275,66661,66
A-R1,A,LTE,70,66486,66
A-R1,A,LTE,241,66661,66
A-R2,A,LTE,470,5110,12
A-R1,A,LTE,296,66936,66
A-R1,A,LTE,219,5330,14
A-R2,A,LTE,288,66486,66
A-R1,A,LTE,283,66486,66
A-R1,A,LTE,211,66486,66
A-R1,A,LTE,502,66936,66
A-R3,A,LTE,152,5330,14
A-R5,A,LTE,416,5330,14
A-R4,A,LTE,200,9820,30
A-R3,A,LTE,270,9820,30
A-R2,A,LTE,496,2175,4
A-R1,A,LTE,19,66936,66
A-R1,A,LTE,294,66661,66
A-R1,A,LTE,255,850,2
A-R2,A,LTE,231,850,2
A-R3,A,LTE,13,9820,30
A-R5,A,LTE,228,9820,30
A-R1,A,LTE,0,9820,30
A-R2,A,LTE,466,850,2
A-R1,A,LTE,320,2000,4
A-R4,A,LTE,225,9820,30
A-R1,A,LTE,25,66661,66
A-R5,A,LTE,481,9820,30
A-R3,A,LTE,328,9820,30
A-R1,A,LTE,426,66936,66
A-R1,A,LTE,209,66936,66
A-R1,A,LTE,397,2175,4
A-R1,A,LTE,195,850,2
A-R4,A,LTE,147,5110,12
A-R1,A,LTE,358,5110,12
A-R2,A,LTE,186,850,2
A-R5,A,LTE,58,5110,12
A-R1,A,LTE,500,66936,66
A-R2,A,LTE,247,850,2
A-R2,A,LTE,174,66661,66
A-R3,A,LTE,424,5330,14
A-R2,A,LTE,168,850,2
A-R1,A,LTE,346,66936,66
A-R5,A,LTE,5,5330,14
A-R1,A,LTE,425,2175,4
A-R3,A,LTE,422,9820,30
A-R4,A,LTE,335,5330,14
A-R5,A,LTE,102,9840,30
A-R1,A,LTE,136,66661,66
A-R3,A,LTE,271,5330,14
A-R2,A,LTE,278,9820,30
A-R1,A,LTE,242,66936,66
A-R1,A,LTE,391,66936,66
A-R1,A,LTE,445,66936,66
A-R1,A,LTE,62,66936,66
A-R1,A,LTE,33,9820,30
A-R2,A,LTE,458,850,2
A-R2,A,LTE,95,2000,4
A-R2,A,LTE,213,66661,66
A-R3,A,LTE,110,9820,30
A-R1,A,LTE,465,66936,66
A-R2,A,LTE,89,850,2
A-R1,A,LTE,38,66936,66
A-R1,A,LTE,375,66936,66
A-R3,A,LTE,207,5330,14
A-R1,A,LTE,435,66936,66
A-R1,A,LTE,59,2000,4
A-R1,A,LTE,438,2000,4
A-R1,A,LTE,365,2175,4
A-R3,A,LTE,200,5110,12
A-R1,A,LTE,116,2175,4
A-R2,A,LTE,227,66486,66
A-R2,A,LTE,253,66486,66
A-R2,A,LTE,198,66661,66
A-R2,A,LTE,177,66661,66
A-R1,A,LTE,227,2000,4
A-R2,A,LTE,32,2175,4
A-R2,A,LTE,95,66486,66
A-R1,A,LTE,208,5110,12
A-R1,A,LTE,125,66936,66
A-R5,A,LTE,113,5110,12
A-R5,A,LTE,311,5110,12
A-R1,A,LTE,230,66486,66
A-R2,A,LTE,129,66936,66
A-R2,A,LTE,405,850,2
A-R2,A,LTE,90,850,2
A-R3,A,LTE,272,9820,30
A-R1,A,LTE,40,2000,4
A-R3,A,LTE,166,5330,14
A-R3,A,LTE,158,9820,30
A-R1,A,LTE,406,66936,66
A-R3,A,LTE,412,5110,12
A-R1,A,LTE,182,66936,66
A-R2,A,LTE,211,9820,30
A-R4,A,LTE,251,9820,30
A-R1,A,LTE,170,66936,66
A-R1,A,LTE,183,9820,30
A-R1,A,LTE,102,66936,66
A-R2,A,LTE,382,2000,4
A-R3,A,LTE,213,5110,12
A-R1,A,LTE,469,2000,4
A-R1,A,LTE,238,2000,4
A-R2,A,LTE,263,2175,4
A-R1,A,LTE,253,66661,66
A-R2,A,LTE,225,2000,4
A-R2,A,LTE,232,2000,4
A-R2,A,LTE,307,2175,4
A-R2,A,LTE,366,2175,4
A-R2,A,LTE,370,850,2
A-R2,A,LTE,111,52941,46
A-R2,A,LTE,4,53139,46
A-R1,A,LTE,401,9820,30
A-R1,A,LTE,272,66661,66
A-R1,A,LTE,21,9820,30
A-R2,A,LTE,301,9820,30
A-R5,A,LTE,70,5330,14
A-R1,A,LTE,342,2175,4
A-R1,A,LTE,376,66486,66
A-R1,A,LTE,320,66936,66
A-R1,A,LTE,142,850,2
A-R2,A,LTE,47,9820,30
A-R4,A,LTE,45,9820,30
A-R4,A,LTE,101,9820,30
A-R2,A,LTE,56,9820,30
A-R1,A,LTE,468,66936,66
A-R3,A,LTE,157,9820,30
A-R5,A,LTE,88,9820,30
A-R5,A,LTE,315,9820,30
A-R1,A,LTE,334,66661,66
A-R2,A,LTE,263,66661,66
A-R3,A,LTE,90,9820,30
A-R2,A,LTE,443,5330,14
A-R1,A,LTE,2,66661,66
A-R1,A,LTE,469,9820,30
A-R3,A,LTE,413,5110,12
A-R2,A,LTE,192,2175,4
A-R1,A,LTE,268,66661,66
A-R3,A,LTE,110,5330,14
A-R2,A,LTE,220,2000,4
A-R1,A,LTE,210,66936,66
A-R1,A,LTE,487,5110,12
A-R4,A,LTE,410,5110,12
A-R1,A,LTE,372,66486,66
A-R5,A,LTE,184,9820,30
A-R3,A,LTE,36,9820,30
A-R1,A,LTE,356,9820,30
A-R1,A,LTE,484,66486,66
A-R3,A,LTE,100,5110,12
A-R1,A,LTE,28,5110,12
A-R1,A,LTE,104,66661,66
A-R1,A,LTE,174,53139,46
A-R5,A,LTE,72,5330,14
A-R1,A,LTE,211,66661,66
A-R2,A,LTE,485,850,2
A-R1,A,LTE,292,9820,30
A-R1,A,LTE,478,52941,46
A-R1,A,LTE,56,66486,66
A-R1,A,LTE,113,66936,66
A-R4,A,LTE,295,5330,14
A-R1,A,LTE,312,66936,66
A-R1,A,LTE,118,2175,4
A-R4,A,LTE,297,9820,30
A-R2,A,LTE,305,5330,14
A-R1,A,LTE,340,66936,66
A-R5,A,LTE,410,5330,14
A-R2,A,LTE,109,66486,66
A-R2,A,LTE,110,66661,66
A-R5,A,LTE,84,9820,30
A-R2,A,LTE,97,850,2
A-R1,A,LTE,282,66936,66
A-R1,A,LTE,213,66936,66
A-R4,A,LTE,476,9820,30
A-R2,A,LTE,463,66936,66
A-R1,A,LTE,198,2175,4
A-R1,A,LTE,499,2175,4
A-R1,A,LTE,351,850,2
A-R4,A,LTE,283,9820,30
A-R1,A,LTE,122,66661,66
A-R1,A,LTE,500,5330,14
A-R4,A,LTE,299,9820,30
A-R1,A,LTE,240,9820,30
A-R2,A,LTE,396,9820,30
A-R4,A,LTE,140,9820,30
A-R2,A,LTE,82,9820,30
A-R5,A,LTE,386,5330,14
A-R3,A,LTE,42,9820,30
A-R1,A,LTE,366,5330,14
A-R2,A,LTE,88,66936,66
A-R1,A,LTE,394,66936,66
A-R2,A,LTE,145,850,2
A-R1,A,LTE,199,66661,66
A-R1,A,LTE,189,66661,66
A-R2,A,LTE,340,2000,4
A-R1,A,LTE,292,2175,4
A-R1,A,LTE,93,9820,30
A-R5,A,LTE,362,5110,12
A-R1,A,LTE,196,9820,30
A-R4,A,LTE,63,9820,30
A-R4,A,LTE,386,9820,30
A-R5,A,LTE,289,9820,30
A-R4,A,LTE,43,5330,14
A-R2,A,LTE,71,66936,66
A-R1,A,LTE,342,66936,66
A-R1,A,LTE,312,2175,4
A-R1,A,LTE,171,66936,66
A-R1,A,LTE,154,2000,4
A-R1,A,LTE,55,2425,5
A-R1,A,LTE,339,2175,4
A-R1,A,LTE,187,2175,4
A-R1,A,LTE,266,66661,66
A-R1,A,LTE,419,66661,66
A-R1,A,LTE,161,2425,5
A-R2,A,LTE,340,52740,46
A-R3,A,LTE,213,9820,30
A-R5,A,LTE,67,9820,30
A-R4,A,LTE,390,9820,30
A-R2,A,LTE,270,66661,66
A-R1,A,LTE,370,66486,66
A-R1,A,LTE,255,66486,66
A-R2,A,LTE,428,66486,66
A-R1,A,LTE,197,2000,4
A-R1,A,LTE,274,2175,4
A-R1,A,LTE,37,9820,30
A-R2,A,LTE,313,66936,66
A-R1,A,LTE,376,66936,66
A-R2,A,LTE,80,66486,66
A-R1,A,LTE,350,66936,66
A-R1,A,LTE,342,66661,66
A-R1,A,LTE,35,66486,66
A-R3,A,LTE,195,9820,30
A-R3,A,LTE,412,9820,30
A-R3,A,LTE,418,9820,30
A-R2,A,LTE,269,2175,4
A-R1,A,LTE,161,2000,4
A-R1,A,LTE,149,2000,4
A-R1,A,LTE,149,2175,4
A-R3,A,LTE,304,5110,12
A-R5,A,LTE,380,9820,30
A-R1,A,LTE,205,5110,12
A-R4,A,LTE,216,5330,14
A-R1,A,LTE,381,66661,66
A-R5,A,LTE,38,9820,30
A-R2,A,LTE,411,9820,30
A-R1,A,LTE,152,66936,66
A-R1,A,LTE,219,66661,66
A-R2,A,LTE,112,850,2
A-R3,A,LTE,304,5330,14
A-R2,A,LTE,144,850,2
A-R1,A,LTE,308,66486,66
A-R1,A,LTE,375,66661,66
A-R2,A,LTE,378,66486,66
A-R1,A,LTE,236,66661,66
A-R1,A,LTE,66,66661,66
A-R1,A,LTE,348,66661,66
A-R3,A,LTE,277,5110,12
A-R2,A,LTE,0,66661,66
A-R2,A,LTE,444,66661,66
A-R1,A,LTE,93,66936,66
A-R1,A,LTE,242,66661,66
A-R1,A,LTE,229,66936,66
A-R1,A,LTE,421,5110,12
A-R1,A,LTE,312,66661,66
A-R1,A,LTE,495,9820,30
A-R3,A,LTE,468,5110,12
A-R2,A,LTE,114,66486,66
A-R4,A,LTE,10,5110,12
A-R3,A,LTE,272,5110,12
A-R2,A,LTE,219,52941,46
A-R2,A,LTE,100,53139,46
A-R2,A,LTE,321,2175,4
A-R4,A,LTE,381,9820,30
A-R1,A,LTE,436,2175,4
A-R1,A,LTE,32,66936,66
A-R2,A,LTE,192,66486,66
A-R2,A,LTE,166,66486,66
A-R1,A,LTE,399,66486,66
A-R1,A,LTE,124,66661,66
A-R5,A,LTE,201,9820,30
A-R1,A,LTE,41,66486,66
A-R2,A,LTE,348,66486,66
A-R1,A,LTE,113,66486,66
A-R2,A,LTE,153,66486,66
A-R3,A,LTE,314,5330,14
A-R2,A,LTE,173,850,2
A-R1,A,LTE,400,66936,66
A-R1,A,LTE,346,5110,12
A-R2,A,LTE,133,850,2
A-R2,A,LTE,453,66486,66
A-R3,A,LTE,12,5330,14
A-R1,A,LTE,57,66936,66
A-R1,A,LTE,292,66661,66
A-R1,A,LTE,116,66661,66
A-R5,A,LTE,240,5110,12
A-R1,A,LTE,430,66661,66
A-R1,A,LTE,433,66936,66
A-R4,A,LTE,117,9820,30
A-R1,A,LTE,502,5330,14
A-R1,A,LTE,330,66936,66
A-R1,A,LTE,149,5330,14
A-R1,A,LTE,465,5330,14
A-R1,A,LTE,467,66486,66
A-R1,A,LTE,146,5110,12
A-R5,A,LTE,249,9820,30
A-R2,A,LTE,223,66486,66
A-R1,A,LTE,300,53139,46
A-R2,A,LTE,46,66486,66
A-R1,A,LTE,164,66661,66
A-R1,A,LTE,399,66936,66
A-R1,A,LTE,363,9820,30
A-R1,A,LTE,170,9820,30
A-R1,A,LTE,484,66936,66
A-R1,A,LTE,282,66486,66
A-R1,A,LTE,180,66661,66
A-R1,A,LTE,456,66936,66
A-R3,A,LTE,242,9820,30
A-R1,A,LTE,163,9820,30
A-R2,A,LTE,29,9820,30
A-R1,A,LTE,475,53139,46
A-R5,A,LTE,341,52740,46
A-R3,A,LTE,149,5110,12
A-R3,A,LTE,94,5330,14
A-R2,A,LTE,78,66486,66
A-R1,A,LTE,125,66486,66
A-R1,A,LTE,107,9820,30
A-R2,A,LTE,442,850,2
A-R1,A,LTE,283,66936,66
A-R1,A,LTE,129,66486,66
A-R2,A,LTE,92,66936,66
A-R2,A,LTE,136,850,2
A-R3,A,LTE,474,5330,14
A-R1,A,LTE,20,66486,66
A-R1,A,LTE,235,66486,66
A-R1,A,LTE,140,66936,66
A-R2,A,LTE,270,2175,4
A-R1,A,LTE,282,2175,4
A-R1,A,LTE,349,66936,66
A-R1,A,LTE,313,66486,66
A-R1,A,LTE,392,66936,66
A-R3,A,LTE,235,5110,12
A-R1,A,LTE,45,66486,66
A-R3,A,LTE,270,5110,12
A-R4,A,LTE,320,5110,12
A-R3,A,LTE,144,5330,14
A-R1,A,LTE,384,66936,66
A-R4,A,LTE,438,9820,30
A-R1,A,LTE,123,66661,66
A-R1,A,LTE,212,66486,66
A-R1,A,LTE,431,66936,66
A-R1,A,LTE,61,5110,12
A-R1,A,LTE,356,66486,66
A-R1,A,LTE,294,5330,14
A-R1,A,LTE,110,66486,66
A-R1,A,LTE,106,66486,66
A-R1,A,LTE,33,66486,66
A-R2,A,LTE,350,66486,66
A-R1,A,LTE,389,66936,66
A-R2,A,LTE,454,66661,66
A-R2,A,LTE,15,9820,30
A-R1,A,LTE,215,66936,66
A-R1,A,LTE,63,66486,66
A-R3,A,LTE,398,9820,30
A-R2,A,LTE,257,2000,4
A-R3,A,LTE,257,5110,12
A-R1,A,LTE,503,66486,66
A-R1,A,LTE,199,66936,66
A-R1,A,LTE,234,66936,66
A-R1,A,LTE,238,66936,66
A-R1,A,LTE,501,66936,66
A-R1,A,LTE,211,66936,66
A-R1,A,LTE,268,66936,66
A-R2,A,LTE,326,9820,30
A-R1,A,LTE,72,66486,66
A-R5,A,LTE,325,9820,30
A-R1,A,LTE,488,66486,66
A-R2,A,LTE,273,66486,66
A-R1,A,LTE,117,66936,66
A-R5,A,LTE,255,5110,12
A-R5,A,LTE,69,9820,30
A-R3,A,LTE,92,9820,30
A-R4,A,LTE,167,9820,30
A-R1,A,LTE,33,66936,66
A-R1,A,LTE,96,66661,66
A-R1,A,LTE,96,2175,4
A-R2,A,LTE,139,66936,66
A-R4,A,LTE,355,5110,12
A-R4,A,LTE,121,5110,12
A-R3,A,LTE,122,5110,12
A-R1,A,LTE,155,66936,66
A-R1,A,LTE,344,66936,66
A-R1,A,LTE,228,66936,66
A-R1,A,LTE,333,9820,30
A-R1,A,LTE,318,5110,12
A-R1,A,LTE,373,66936,66
A-R1,A,LTE,135,66936,66
A-R2,A,LTE,401,850,2
A-R1,A,LTE,201,66936,66
A-R1,A,LTE,163,66936,66
A-R1,A,LTE,90,66936,66
A-R3,A,LTE,252,9820,30
A-R2,A,LTE,155,9820,30
A-R5,A,LTE,165,5110,12
A-R1,A,LTE,105,66936,66
A-R3,A,LTE,156,5110,12
A-R1,A,LTE,114,5110,12
A-R4,A,LTE,306,9820,30
A-R3,A,LTE,243,9820,30
A-R1,A,LTE,246,66486,66
A-R2,A,LTE,314,66486,66
A-R1,A,LTE,6,66486,66
A-R1,A,LTE,391,66486,66
A-R1,A,LTE,278,66661,66
A-R2,A,LTE,112,9820,30
A-R1,A,LTE,178,66936,66
A-R1,A,LTE,449,66936,66
A-R2,A,LTE,51,66486,66
A-R1,A,LTE,128,66936,66
A-R3,A,LTE,137,9820,30
A-R1,A,LTE,115,66661,66
A-R1,A,LTE,0,66936,66
A-R2,A,LTE,280,5110,12
A-R4,A,LTE,452,9820,30
A-R1,A,LTE,379,5110,12
A-R5,A,LTE,75,5330,14
A-R1,A,LTE,270,66936,66
A-R2,A,LTE,383,9820,30
A-R1,A,LTE,211,5330,14
A-R3,A,LTE,151,5110,12
A-R1,A,LTE,61,66486,66
A-R1,A,LTE,81,66486,66
A-R5,A,LTE,383,5110,12
A-R1,A,LTE,167,66486,66
A-R1,A,LTE,144,9820,30
A-R4,A,LTE,478,9820,30
A-R2,A,LTE,30,66486,66
A-R1,A,LTE,31,9820,30
A-R1,A,LTE,432,2175,4
A-R4,A,LTE,467,9820,30
A-R2,A,LTE,55,66486,66
A-R4,A,LTE,247,5330,14
A-R3,A,LTE,248,9820,30
A-R5,A,LTE,423,9820,30
A-R1,A,LTE,337,66936,66
A-R1,A,LTE,11,5110,12
A-R1,A,LTE,454,52740,46
A-R1,A,LTE,196,5330,14
A-R5,A,LTE,4,5330,14
A-R1,A,LTE,1,5330,14
A-R2,A,LTE,38,850,2
A-R4,A,LTE,76,9820,30
A-R5,A,LTE,35,9820,30
A-R2,A,LTE,502,850,2
A-R1,A,LTE,315,2000,4
A-R1,A,LTE,194,66936,66
A-R1,A,LTE,120,66486,66
A-R1,A,LTE,229,66486,66
A-R2,A,LTE,11,66486,66
A-R3,A,LTE,105,5330,14
A-R2,A,LTE,39,66486,66
A-R1,A,LTE,217,66486,66
A-R1,A,LTE,459,66936,66
A-R1,A,LTE,355,5330,14
A-R2,A,LTE,346,66486,66
A-R3,A,LTE,375,9820,30
A-R1,A,LTE,30,850,2
A-R1,A,LTE,224,66486,66
A-R1,A,LTE,22,66486,66
A-R1,A,LTE,472,66936,66
A-R1,A,LTE,427,9820,30
A-R1,A,LTE,229,2000,4
A-R1,A,LTE,448,2000,4
A-R2,A,LTE,280,5330,14
A-R1,A,LTE,363,66936,66
A-R5,A,LTE,199,52740,46
A-R1,A,LTE,300,66661,66
A-R2,A,LTE,477,66486,66
A-R1,A,LTE,218,66936,66
A-R2,A,LTE,105,850,2
A-R2,A,LTE,339,850,2
A-R1,A,LTE,124,66936,66
A-R2,A,LTE,309,5330,14
A-R1,A,LTE,69,5330,14
A-R1,A,LTE,29,66486,66
A-R4,A,LTE,27,9820,30
A-R1,A,LTE,333,66936,66
A-R1,A,LTE,115,66486,66
A-R1,A,LTE,246,66936,66
A-R3,A,LTE,254,9820,30
A-R1,A,LTE,350,2425,5
A-R5,A,LTE,462,5330,14
A-R3,A,LTE,442,5330,14
A-R3,A,LTE,84,5330,14
A-R1,A,LTE,109,2175,4
A-R1,A,LTE,372,2000,4
A-R1,A,LTE,475,66486,66
A-R1,A,LTE,498,5330,14
A-R3,A,LTE,305,9820,30
A-R1,A,LTE,53,66486,66
A-R2,A,LTE,354,66486,66
A-R1,A,LTE,145,66486,66
A-R1,A,LTE,305,66486,66
A-R1,A,LTE,385,66486,66
A-R3,A,LTE,482,5330,14
A-R3,A,LTE,136,9820,30
A-R1,A,LTE,436,66486,66
A-R1,A,LTE,344,66486,66
A-R2,A,LTE,297,5330,14
A-R1,A,LTE,188,66936,66
A-R3,A,LTE,200,5330,14
A-R1,A,LTE,130,52941,46
A-R1,A,LTE,324,53539,46
A-R1,A,LTE,224,52740,46
A-R1,A,LTE,353,52941,46
A-R1,A,LTE,379,66661,66
A-R1,A,LTE,41,66936,66
A-R3,A,LTE,487,9820,30
A-R1,A,LTE,394,66661,66
A-R4,A,LTE,247,9820,30
A-R2,A,LTE,246,66661,66
A-R1,A,LTE,186,9820,30
A-R1,A,LTE,495,5110,12
A-R5,A,LTE,301,5330,14
A-R5,A,LTE,38,5330,14
A-R1,A,LTE,28,66936,66
A-R1,A,LTE,447,66936,66
A-R1,A,LTE,24,66661,66
A-R4,A,LTE,388,9820,30
A-R1,A,LTE,331,66486,66
A-R1,A,LTE,14,5330,14
A-R5,A,LTE,267,9820,30
A-R3,A,LTE,141,5110,12
A-R1,A,LTE,68,66486,66
A-R5,A,LTE,333,5110,12
A-R5,A,LTE,491,5330,14
A-R4,A,LTE,83,9820,30
A-R3,A,LTE,191,9820,30
A-R1,A,LTE,102,2000,4
A-R1,A,LTE,9,66486,66
A-R3,A,LTE,415,5330,14
A-R1,A,LTE,448,53139,46
A-R1,A,LTE,269,66936,66
A-R1,A,LTE,124,9820,30
A-R1,A,LTE,493,9820,30
A-R1,A,LTE,411,2000,4
A-R1,A,LTE,102,53539,46
A-R5,A,LTE,227,5110,12
A-R1,A,LTE,412,2000,4
A-R1,A,LTE,130,66661,66
A-R2,A,LTE,427,66486,66
A-R5,A,LTE,173,9820,30
A-R1,A,LTE,180,66486,66
A-R1,A,LTE,310,66661,66
A-R1,A,LTE,317,5330,14
A-R1,A,LTE,270,53539,46
A-R5,A,LTE,209,5330,14
A-R2,A,LTE,65,2175,4
A-R1,A,LTE,395,9820,30
A-R1,A,LTE,265,66486,66
A-R1,A,LTE,476,66936,66
A-R1,A,LTE,397,66661,66
A-R1,A,LTE,253,2175,4
A-R1,A,LTE,497,66661,66
A-R1,A,LTE,200,53339,46
A-R1,A,LTE,343,66936,66
A-R4,A,LTE,258,9820,30
A-R1,A,LTE,98,66486,66
A-R1,A,LTE,21,66486,66
A-R1,A,LTE,448,5110,12
A-R1,A,LTE,237,5110,12
A-R5,A,LTE,219,9820,30
A-R1,A,LTE,85,9820,30
A-R2,A,LTE,104,66486,66
A-R3,A,LTE,350,5330,14
A-R2,A,LTE,179,66486,66
A-R2,A,LTE,312,9820,30
A-R2,A,LTE,271,9820,30
A-R2,A,LTE,434,9820,30
A-R5,A,LTE,414,5330,14
A-R3,A,LTE,158,5330,14
A-R1,A,LTE,479,66936,66
A-R1,A,LTE,8,66936,66
A-R5,A,LTE,293,5110,12
A-R1,A,LTE,347,2175,4
A-R1,A,LTE,469,2425,5
A-R3,A,LTE,103,5330,14
A-R1,A,LTE,26,9820,30
A-R1,A,LTE,229,5110,12
A-R4,A,LTE,316,9820,30
A-R2,A,LTE,57,66486,66
A-R2,A,LTE,134,66936,66
A-R1,A,LTE,474,66936,66
A-R5,A,LTE,376,9820,30
A-R2,A,LTE,87,9820,30
A-R1,A,LTE,164,66936,66
A-R2,A,LTE,231,66486,66
A-R2,A,LTE,413,66486,66
A-R1,A,LTE,399,66661,66
A-R5,A,LTE,431,9820,30
A-R1,A,LTE,390,66661,66
A-R1,A,LTE,340,66661,66
A-R3,A,LTE,349,9820,30
A-R2,A,LTE,174,66486,66
A-R1,A,LTE,13,66486,66
A-R2,A,LTE,116,850,2
A-R1,A,LTE,351,66936,66
A-R2,A,LTE,438,66661,66
A-R4,A,LTE,230,5330,14
A-R1,A,LTE,237,66936,66
A-R1,A,LTE,393,9820,30
A-R1,A,LTE,308,5330,14
A-R3,A,LTE,215,9820,30
A-R2,A,LTE,356,66936,66
A-R1,A,LTE,340,2175,4
A-R1,A,LTE,58,66661,66
A-R1,A,LTE,217,66661,66
A-R1,A,LTE,67,66486,66
A-R1,A,LTE,14,66661,66
A-R1,A,LTE,358,5330,14
A-R3,A,LTE,282,5110,12
A-R1,A,LTE,496,52740,46
A-R4,A,LTE,335,9820,30
A-R2,A,LTE,458,9820,30
A-R1,A,LTE,340,53139,46
A-R2,A,LTE,322,66486,66
A-R1,A,LTE,449,66661,66
A-R1,A,LTE,439,66486,66
A-R1,A,LTE,8,66661,66
A-R1,A,LTE,59,66661,66
A-R1,A,LTE,277,66936,66
A-R2,A,LTE,413,2000,4
A-R1,A,LTE,25,2175,4
A-R5,A,LTE,102,53139,46
A-R1,A,LTE,495,66661,66
A-R1,A,LTE,113,66661,66
A-R1,A,LTE,30,9820,30
A-R1,A,LTE,198,66936,66
A-R1,A,LTE,439,66936,66
A-R1,A,LTE,462,9820,30
A-R1,A,LTE,245,9820,30
A-R1,A,LTE,3,9820,30
A-R3,A,LTE,432,9820,30
A-R1,A,LTE,188,9820,30
A-R1,A,LTE,141,66486,66
A-R1,A,LTE,402,5110,12
A-R1,A,LTE,247,66486,66
A-R1,A,LTE,71,66486,66
A-R5,A,LTE,335,5110,12
A-R1,A,LTE,161,2175,4
A-R5,A,LTE,365,9820,30
A-R5,A,LTE,303,9820,30
A-R1,A,LTE,307,66486,66
A-R2,A,LTE,361,66661,66
A-R1,A,LTE,403,66936,66
A-R1,A,LTE,460,66936,66
A-R1,A,LTE,203,66486,66
A-R1,A,LTE,497,66486,66
A-R5,A,LTE,480,5330,14
A-R1,A,LTE,85,66936,66
A-R4,A,LTE,236,9820,30
A-R3,A,LTE,77,5110,12
A-R3,A,LTE,132,9820,30
A-R1,A,LTE,221,66661,66
A-R1,A,LTE,455,66936,66
A-R3,A,LTE,373,9820,30
A-R1,A,LTE,31,66936,66
A-R1,A,LTE,269,5330,14
A-R3,A,LTE,377,9820,30
A-R3,A,LTE,162,9820,30
A-R1,A,LTE,200,53139,46
A-R1,A,LTE,68,53139,46
A-R4,A,LTE,108,9820,30
A-R1,A,LTE,289,66486,66
A-R3,A,LTE,385,9820,30
A-R3,A,LTE,342,9820,30
A-R1,A,LTE,215,66661,66
A-R1,A,LTE,325,66661,66
A-R2,A,LTE,7,850,2
A-R1,A,LTE,290,66486,66
A-R1,A,LTE,165,66661,66
A-R1,A,LTE,22,66661,66
A-R1,A,LTE,218,5330,14
A-R1,A,LTE,417,66486,66
A-R1,A,LTE,16,66936,66
A-R1,A,LTE,323,66936,66
A-R1,A,LTE,302,66661,66
A-R1,A,LTE,7,66661,66
A-R1,A,LTE,262,66486,66
A-R1,A,LTE,259,66661,66
A-R1,A,LTE,398,2000,4
A-R2,A,LTE,304,66486,66
A-R1,A,LTE,142,66661,66
A-R1,A,LTE,320,66486,66
A-R2,A,LTE,106,66661,66
A-R2,A,LTE,461,9820,30
A-R1,A,LTE,106,66936,66
A-R1,A,LTE,27,66661,66
A-R1,A,LTE,55,66936,66
A-R2,A,LTE,79,66936,66
A-R2,A,LTE,223,66936,66
A-R1,A,LTE,132,66936,66
A-R1,A,LTE,133,66936,66
A-R1,A,LTE,274,5330,14
A-R2,A,LTE,121,66936,66
A-R1,A,LTE,480,66936,66
A-R2,A,LTE,409,66936,66
A-R1,A,LTE,154,66936,66
A-R2,A,LTE,231,66936,66
A-R1,A,LTE,180,5330,14
A-R1,A,LTE,173,66486,66
A-R3,A,LTE,16,5330,14
A-R2,A,LTE,256,9820,30
A-R1,A,LTE,37,66661,66
A-R1,A,LTE,10,66936,66
A-R3,A,LTE,52,9820,30
A-R3,A,LTE,86,5110,12
A-R3,A,LTE,232,9820,30
A-R1,A,LTE,232,66661,66
A-R1,A,LTE,51,9820,30
A-R1,A,LTE,496,66936,66
A-R1,A,LTE,59,66936,66
A-R2,A,LTE,72,66661,66
A-R3,A,LTE,3,5330,14
