pcell_cid,pcell_freq,nrcell_cid,nrcell_freq,scell1_cid,scell1_freq,scell2_cid,scell2_freq,scell3_cid,scell3_freq,nrscell1_cid,nrscell1_freq,nrscell2_cid,nrscell2_freq,nrscell3_cid,nrscell3_freq,instance_number,duration_sample_number
463,850,992,2259995,None,None,None,None,None,None,992,2261661,992,2263327,992,2264993,57,11235
311,850,None,None,None,None,None,None,None,None,None,None,None,None,None,None,61,4740
311,850,992,2259995,430,5110,64,66486,None,None,None,None,None,None,None,None,1,1
311,850,6,2259999,430,5110,64,66486,None,None,None,None,None,None,None,None,1,4
311,850,None,None,454,9820,64,66486,258,66661,None,None,None,None,None,None,3,82
311,850,561,174300,258,66661,64,66486,None,None,None,None,None,None,None,None,7,258
311,850,561,174300,258,66661,None,None,None,None,None,None,None,None,None,None,4,130
387,850,189,2259995,None,None,None,None,None,None,189,2261661,189,2263327,189,2264993,18,2550
387,850,190,2259995,None,None,None,None,None,None,None,None,None,None,None,None,18,4138
311,850,None,None,265,5330,64,66486,258,66661,None,None,None,None,None,None,18,666
387,850,190,2259995,None,None,None,None,None,None,190,2261661,190,2263327,190,2264993,98,26537
387,850,None,None,312,52740,313,52941,314,53139,None,None,None,None,None,None,31,837
216,850,None,None,None,None,None,None,None,None,None,None,None,None,None,None,49,11385
216,850,583,174300,None,None,None,None,None,None,None,None,None,None,None,None,25,4554
216,850,285,174300,None,None,None,None,None,None,None,None,None,None,None,None,10,422
216,850,None,None,36,5110,None,None,None,None,None,None,None,None,None,None,39,422
216,850,269,174300,None,None,None,None,None,None,None,None,None,None,None,None,24,5690
463,850,None,None,None,None,None,None,None,None,None,None,None,None,None,None,12,1232
387,850,None,None,None,None,None,None,None,None,None,None,None,None,None,None,35,2884
311,850,634,174300,258,66661,64,66486,None,None,None,None,None,None,None,None,38,7619
311,850,561,174300,258,66661,202,66936,None,None,None,None,None,None,None,None,27,2339
330,850,977,2259995,None,None,None,None,None,None,977,2261661,977,2263327,977,2264993,38,9085
387,850,None,None,313,52941,None,None,None,None,None,None,None,None,None,None,64,11619
157,66486,None,None,237,850,92,5330,244,66936,None,None,None,None,None,None,1,286
295,850,561,174300,366,52740,367,52941,368,53139,None,None,None,None,None,None,12,1352
387,850,977,2259995,None,None,None,None,None,None,977,2261661,977,2263327,977,2264993,10,1159
454,9820,741,174300,311,850,None,None,None,None,None,None,None,None,None,None,2,778
147,9820,None,None,264,5330,333,850,None,None,None,None,None,None,None,None,4,921
147,9820,634,174300,333,850,None,None,None,None,None,None,None,None,None,None,5,1186
448,9820,None,None,79,850,171,5330,None,None,None,None,None,None,None,None,8,672
147,9820,None,None,264,5330,252,66486,None,None,None,None,None,None,None,None,1,4
147,9820,634,174300,3,66936,252,66486,None,None,None,None,None,None,None,None,1,36
147,9820,None,None,264,5330,31,66661,None,None,None,None,None,None,None,None,2,35
147,9820,613,174300,31,66661,None,None,None,None,None,None,None,None,None,None,1,13
147,9820,None,None,477,5110,None,None,None,None,None,None,None,None,None,None,3,24
147,9820,634,174300,None,None,None,None,None,None,None,None,None,None,None,None,2,408
454,9820,None,None,265,5330,311,850,None,None,None,None,None,None,None,None,24,367
454,9820,634,174300,311,850,None,None,None,None,None,None,None,None,None,None,11,2211
454,9820,285,174300,311,850,None,None,None,None,None,None,None,None,None,None,9,1175
77,9820,None,None,266,5330,85,850,None,None,None,None,None,None,None,None,2,9
77,9820,526,174300,85,850,None,None,None,None,None,None,None,None,None,None,1,4
77,9820,634,174300,85,850,None,None,None,None,None,None,None,None,None,None,1,57
464,66486,None,None,79,850,171,5330,None,None,None,None,None,None,None,None,1,81
347,66486,None,None,266,5330,85,850,None,None,None,None,None,None,None,None,2,10
347,66486,634,174300,85,850,5,66936,None,None,None,None,None,None,None,None,2,609
347,66486,381,174300,85,850,5,66936,None,None,None,None,None,None,None,None,2,105
387,850,None,None,314,53139,None,None,None,None,None,None,None,None,None,None,45,9612
106,850,373,2259999,372,5110,None,None,None,None,None,None,None,None,None,None,62,3905
106,850,None,None,372,5110,None,None,None,None,None,None,None,None,None,None,67,1588
106,850,374,2259999,372,5110,None,None,None,None,None,None,None,None,None,None,9,539
163,850,None,None,None,None,None,None,None,None,None,None,None,None,None,None,27,7004
163,850,None,None,319,52941,320,53139,None,None,None,None,None,None,None,None,10,1182
163,850,285,174300,319,52941,320,53139,None,None,None,None,None,None,None,None,4,61
163,850,741,174300,319,52941,320,53139,None,None,None,None,None,None,None,None,5,1211
389,850,None,None,255,5330,196,66936,None,None,None,None,None,None,None,None,42,824
389,850,285,174300,196,66936,365,66486,None,None,None,None,None,None,None,None,19,6005
389,850,741,174300,365,66486,196,66936,None,None,None,None,None,None,None,None,4,1240
389,850,642,174300,196,66936,365,66486,None,None,None,None,None,None,None,None,14,3602
389,850,None,None,255,5330,365,66486,None,None,None,None,None,None,None,None,30,27516
389,850,642,174300,365,66486,196,66936,None,None,None,None,None,None,None,None,9,951
196,66936,613,174300,389,850,365,66486,None,None,None,None,None,None,None,None,1,146
196,66936,None,None,255,5330,365,66486,57,9820,None,None,None,None,None,None,5,78
196,66936,741,174300,365,66486,273,66661,None,None,None,None,None,None,None,None,2,421
450,66936,None,None,450,5330,304,850,None,None,None,None,None,None,None,None,1,15
470,66936,None,None,266,850,368,66486,None,None,None,None,None,None,None,None,1,12
202,66936,None,None,265,5330,311,850,None,None,None,None,None,None,None,None,2,11
202,66936,741,174300,311,850,64,66486,None,None,None,None,None,None,None,None,1,29
467,66936,None,None,323,5330,297,850,None,None,None,None,None,None,None,None,2,9
467,66936,26,174300,297,850,101,66486,None,None,None,None,None,None,None,None,1,5
256,850,None,None,19,52740,39,52941,162,53139,None,None,None,None,None,None,19,2178
426,850,613,174300,175,52740,355,52941,356,53139,None,None,None,None,None,None,4,384
426,850,642,174300,355,52941,356,53139,175,52740,None,None,None,None,None,None,3,8202
426,850,741,174300,355,52941,356,53139,175,52740,None,None,None,None,None,None,3,120
258,850,None,None,380,53139,None,None,None,None,None,None,None,None,None,None,53,3228
407,5110,None,None,49,850,321,66936,None,None,None,None,None,None,None,None,3,27
183,850,None,None,469,52740,None,None,None,None,None,None,None,None,None,None,22,2675
183,850,26,174300,363,53139,None,None,None,None,None,None,None,None,None,None,1,39
183,850,741,174300,456,52941,None,None,None,None,None,None,None,None,None,None,1,175
361,850,None,None,None,None,None,None,None,None,None,None,None,None,None,None,26,8726
361,850,613,174300,282,52740,283,52941,284,53139,None,None,None,None,None,None,9,960
70,850,None,None,301,53141,None,None,None,None,None,None,None,None,None,None,1,4
70,850,613,174300,302,53339,None,None,None,None,None,None,None,None,None,None,1,37
70,850,None,None,300,52940,None,None,None,None,None,None,None,None,None,None,4,15
70,850,741,174300,302,53339,None,None,None,None,None,None,None,None,None,None,1,409
258,850,None,None,378,52740,379,52941,380,53139,None,None,None,None,None,None,44,4664
464,850,634,174300,475,52740,462,52941,445,53139,None,None,None,None,None,None,16,2325
311,850,None,None,265,5330,64,66486,None,None,None,None,None,None,None,None,32,2364
389,850,741,174300,196,66936,365,66486,None,None,None,None,None,None,None,None,12,1821
49,850,None,None,256,5330,321,66936,None,None,None,None,None,None,None,None,53,876
49,850,741,174300,321,66936,222,66486,None,None,None,None,None,None,None,None,36,4579
415,850,None,None,None,None,None,None,None,None,None,None,None,None,None,None,17,1512
49,850,None,None,256,5330,222,66486,None,None,None,None,None,None,None,None,46,1974
461,850,None,None,360,5330,None,None,None,None,None,None,None,None,None,None,42,4167
27,850,561,174300,310,53139,None,None,None,None,None,None,None,None,None,None,9,3605
410,850,None,None,393,52740,None,None,None,None,None,None,None,None,None,None,30,700
410,850,561,174300,394,52941,None,None,None,None,None,None,None,None,None,None,2,70
410,850,642,174300,394,52941,None,None,None,None,None,None,None,None,None,None,6,611
483,850,None,None,398,53139,None,None,None,None,None,None,None,None,None,None,17,2960
49,850,741,174300,222,66486,321,66936,None,None,None,None,None,None,None,None,5,1131
454,9820,561,174300,311,850,None,None,None,None,None,None,None,None,None,None,2,372
265,9820,None,None,256,5330,49,850,None,None,None,None,None,None,None,None,6,340
265,9820,285,174300,49,850,None,None,None,None,None,None,None,None,None,None,1,163
295,850,181,2259995,None,None,None,None,None,None,181,2261661,181,2263327,181,2264993,39,4994
325,850,183,2259995,None,None,None,None,None,None,183,2261661,183,2263327,183,2264993,22,1472
179,850,180,2259995,None,None,None,None,None,None,180,2261661,180,2263327,180,2264993,29,2207
179,850,447,2259995,None,None,None,None,None,None,447,2261661,447,2263327,447,2264993,5,268
267,850,None,None,303,52740,304,52941,305,53139,None,None,None,None,None,None,34,1730
83,850,None,None,5,52740,5,52941,342,53139,None,None,None,None,None,None,11,918
83,850,447,2259995,None,None,None,None,None,None,447,2261661,447,2263327,447,2264993,5,99
237,850,None,None,92,5330,None,None,None,None,None,None,None,None,None,None,25,6826
183,850,26,174300,456,52941,None,None,None,None,None,None,None,None,None,None,1,91
183,850,741,174300,363,53139,None,None,None,None,None,None,None,None,None,None,3,360
70,850,None,None,302,53339,None,None,None,None,None,None,None,None,None,None,2,21
70,850,0,2259995,None,None,None,None,None,None,None,None,None,None,None,None,65,13868
256,850,131,2259995,None,None,None,None,None,None,131,2261661,131,2263327,131,2264993,41,10838
258,850,167,2259995,None,None,None,None,None,None,167,2261661,167,2263327,167,2264993,25,8052
55,850,None,None,1,53139,None,None,None,None,None,None,None,None,None,None,4,245
55,850,None,None,10,52740,None,None,None,None,None,None,None,None,None,None,3,58
449,850,None,None,None,None,None,None,None,None,None,None,None,None,None,None,40,3160
449,850,613,174300,None,None,None,None,None,None,None,None,None,None,None,None,12,2254
49,850,784,174300,321,66936,222,66486,None,None,None,None,None,None,None,None,11,1304
49,850,561,174300,321,66936,222,66486,None,None,None,None,None,None,None,None,15,1251
410,850,642,174300,395,53139,None,None,None,None,None,None,None,None,None,None,4,332
76,850,None,None,293,5330,None,None,None,None,None,None,None,None,None,None,8,27
76,850,741,174300,None,None,None,None,None,None,None,None,None,None,None,None,5,455
497,850,642,174300,240,52941,87,53139,None,None,None,None,None,None,None,None,1,29
345,850,None,None,348,52740,349,52941,350,53139,None,None,None,None,None,None,22,1538
345,850,642,174300,348,52740,349,52941,350,53139,None,None,None,None,None,None,10,3967
345,850,741,174300,348,52740,349,52941,350,53139,None,None,None,None,None,None,10,3652
415,850,642,174300,274,53139,None,None,None,None,None,None,None,None,None,None,2,107
410,850,741,174300,395,53139,None,None,None,None,None,None,None,None,None,None,5,357
490,850,None,None,410,53139,None,None,None,None,None,None,None,None,None,None,3,110
490,850,741,174300,370,52740,None,None,None,None,None,None,None,None,None,None,1,50
490,850,None,None,370,52740,None,None,None,None,None,None,None,None,None,None,21,365
490,850,642,174300,370,52740,None,None,None,None,None,None,None,None,None,None,3,45
490,850,741,174300,362,52941,None,None,None,None,None,None,None,None,None,None,2,155
269,850,None,None,402,52740,None,None,None,None,None,None,None,None,None,None,5,400
389,850,1,2259999,255,5330,196,66936,None,None,None,None,None,None,None,None,3,445
389,850,784,174300,196,66936,365,66486,None,None,None,None,None,None,None,None,3,253
389,850,285,174300,365,66486,196,66936,None,None,None,None,None,None,None,None,6,738
389,850,784,174300,365,66486,196,66936,None,None,None,None,None,None,None,None,4,201
49,850,285,174300,321,66936,222,66486,None,None,None,None,None,None,None,None,16,411
106,850,373,2261665,372,5110,None,None,None,None,None,None,None,None,None,None,7,4012
389,850,None,None,None,None,None,None,None,None,None,None,None,None,None,None,22,3190
49,850,634,174300,256,5330,222,66486,321,66936,None,None,None,None,None,None,1,1
49,850,2,2259999,256,5330,222,66486,321,66936,None,None,None,None,None,None,21,5904
56,850,583,174300,389,52740,338,52941,447,53139,None,None,None,None,None,None,2,59
311,850,None,None,265,5330,202,66936,None,None,None,None,None,None,None,None,41,2719
56,850,None,None,None,None,None,None,None,None,None,None,None,None,None,None,16,2254
49,850,784,174300,222,66486,321,66936,None,None,None,None,None,None,None,None,2,563
49,850,642,174300,321,66936,222,66486,None,None,None,None,None,None,None,None,8,552
389,850,76,174300,365,66486,196,66936,None,None,None,None,None,None,None,None,1,3
57,9820,None,None,255,5330,389,850,None,None,None,None,None,None,None,None,44,575
57,9820,561,174300,389,850,None,None,None,None,None,None,None,None,None,None,3,73
57,9820,None,None,255,5330,196,66936,None,None,None,None,None,None,None,None,9,249
57,9820,285,174300,365,66486,196,66936,None,None,None,None,None,None,None,None,2,63
330,850,190,2259995,None,None,None,None,None,None,190,2261661,190,2263327,190,2264993,8,4166
490,5110,None,None,None,None,None,None,None,None,None,None,None,None,None,None,4,2097
372,5110,None,None,106,850,None,None,None,None,None,None,None,None,None,None,1,527
464,850,285,174300,475,52740,462,52941,None,None,None,None,None,None,None,None,2,271
464,850,None,None,475,52740,462,52941,None,None,None,None,None,None,None,None,3,34
464,850,634,174300,475,52740,462,52941,None,None,None,None,None,None,None,None,1,72
464,850,642,174300,475,52740,462,52941,None,None,None,None,None,None,None,None,1,23
311,850,285,174300,202,66936,64,66486,None,None,None,None,None,None,None,None,14,928
345,850,642,174300,349,52941,350,53139,348,52740,None,None,None,None,None,None,1,315
49,850,561,174300,222,66486,321,66936,None,None,None,None,None,None,None,None,2,86
463,850,671,2259995,None,None,None,None,None,None,671,2261661,671,2263327,671,2264993,5,289
463,850,992,2259995,None,None,None,None,None,None,None,None,None,None,None,None,4,1336
56,850,634,174300,447,53139,338,52941,389,52740,None,None,None,None,None,None,5,799
27,850,992,2259995,None,None,None,None,None,None,992,2261661,992,2263327,992,2264993,1,3
437,850,992,2259995,None,None,None,None,None,None,992,2261661,992,2263327,992,2264993,1,87
437,850,181,2259995,None,None,None,None,None,None,181,2261661,181,2263327,181,2264993,2,46
206,850,None,None,71,52740,73,52941,85,53139,None,None,None,None,None,None,44,537
85,850,None,None,None,None,None,None,None,None,None,None,None,None,None,None,7,99
85,850,634,174300,299,66661,5,66936,None,None,None,None,None,None,None,None,12,8203
85,850,None,None,266,5330,5,66936,None,None,None,None,None,None,None,None,3,14
85,850,285,174300,5,66936,299,66661,None,None,None,None,None,None,None,None,1,13
79,850,None,None,171,5330,448,9820,None,None,None,None,None,None,None,None,8,716
178,850,None,None,355,53139,None,None,None,None,None,None,None,None,None,None,11,887
454,9820,None,None,265,5330,202,66936,None,None,None,None,None,None,None,None,6,336
454,9820,634,174300,64,66486,202,66936,None,None,None,None,None,None,None,None,4,196
454,9820,None,None,64,66486,202,66936,None,None,None,None,None,None,None,None,1,469
57,9820,285,174300,389,850,None,None,None,None,None,None,None,None,None,None,16,4532
454,9820,561,174300,202,66936,64,66486,None,None,None,None,None,None,None,None,1,17
454,9820,561,174300,None,None,64,66486,None,None,None,None,None,None,None,None,1,130
454,9820,None,None,64,66486,430,5110,None,None,None,None,None,None,None,None,1,15
454,9820,634,174300,64,66486,258,66661,None,None,None,None,None,None,None,None,1,229
410,850,741,174300,394,52941,None,None,None,None,None,None,None,None,None,None,6,387
490,850,741,174300,410,53139,None,None,None,None,None,None,None,None,None,None,4,297
49,850,337,174300,321,66936,222,66486,None,None,None,None,None,None,None,None,1,44
389,850,1,2259999,255,5330,196,66936,365,66486,None,None,None,None,None,None,2,801
50,850,None,None,258,52740,259,52941,260,53139,None,None,None,None,None,None,45,2186
413,850,None,None,23,5330,None,None,None,None,None,None,None,None,None,None,19,2187
461,850,None,None,None,None,None,None,None,None,None,None,None,None,None,None,11,988
27,850,None,None,None,None,None,None,None,None,None,None,None,None,None,None,9,4958
57,9820,784,174300,389,850,None,None,None,None,None,None,None,None,None,None,7,1040
57,9820,741,174300,389,850,None,None,None,None,None,None,None,None,None,None,9,2844
57,9820,642,174300,389,850,None,None,None,None,None,None,None,None,None,None,8,1241
199,850,None,None,None,None,None,None,None,None,None,None,None,None,None,None,24,1633
237,850,None,None,None,None,None,None,None,None,None,None,None,None,None,None,37,9743
199,850,None,None,444,53139,None,None,None,None,None,None,None,None,None,None,50,3889
199,850,190,2259995,None,None,None,None,None,None,190,2261661,190,2263327,190,2264993,24,1609
199,850,None,None,446,52941,None,None,None,None,None,None,None,None,None,None,44,8037
199,850,None,None,361,52740,446,52941,444,53139,None,None,None,None,None,None,30,494
463,850,992,2259995,472,52740,393,52941,399,53139,None,None,None,None,None,None,1,137
56,850,285,174300,338,52941,389,52740,447,53139,None,None,None,None,None,None,4,1167
311,850,642,174300,202,66936,64,66486,None,None,None,None,None,None,None,None,1,3
275,9820,None,None,257,5330,495,850,None,None,None,None,None,None,None,None,4,17
275,9820,634,174300,495,850,None,None,None,None,None,None,None,None,None,None,2,640
275,9820,None,None,257,5330,208,66486,None,None,None,None,None,None,None,None,1,4
275,9820,634,174300,89,66936,208,66486,None,None,None,None,None,None,None,None,1,32
454,9820,None,None,265,5330,64,66486,None,None,None,None,None,None,None,None,5,43
454,9820,634,174300,202,66936,64,66486,None,None,None,None,None,None,None,None,2,625
454,9820,None,None,265,5330,258,66661,None,None,None,None,None,None,None,None,1,29
57,9820,642,174300,365,66486,196,66936,None,None,None,None,None,None,None,None,1,10
454,9820,642,174300,311,850,None,None,None,None,None,None,None,None,None,None,1,77
275,9820,642,174300,495,850,None,None,None,None,None,None,None,None,None,None,1,186
437,850,634,174300,178,52740,396,52941,397,53139,None,None,None,None,None,None,6,1053
437,850,634,174300,397,53139,396,52941,178,52740,None,None,None,None,None,None,1,52
56,850,None,None,338,52941,447,53139,None,None,None,None,None,None,None,None,2,9
56,850,634,174300,338,52941,447,53139,None,None,None,None,None,None,None,None,1,23
490,850,285,174300,410,53139,None,None,None,None,None,None,None,None,None,None,3,118
407,5110,None,None,49,850,222,66486,None,None,None,None,None,None,None,None,2,35
265,9820,561,174300,49,850,None,None,None,None,None,None,None,None,None,None,5,301
57,9820,26,174300,196,66936,365,66486,None,None,None,None,None,None,None,None,1,5
57,9820,613,174300,196,66936,365,66486,None,None,None,None,None,None,None,None,1,91
57,9820,634,174300,196,66936,365,66486,None,None,None,None,None,None,None,None,1,304
454,9820,285,174300,None,None,None,None,None,None,None,None,None,None,None,None,6,99
454,9820,561,174300,None,None,None,None,None,None,None,None,None,None,None,None,2,3738
27,850,285,174300,310,53139,None,None,None,None,None,None,None,None,None,None,1,18
437,850,741,174300,397,53139,None,None,397,53139,None,None,None,None,None,None,1,1
437,850,None,None,397,53139,None,None,None,None,None,None,None,None,None,None,1,4
437,850,561,174300,397,53139,None,None,None,None,None,None,None,None,None,None,1,46
437,850,285,174300,397,53139,None,None,None,None,None,None,None,None,None,None,1,2
454,9820,741,174300,64,66486,202,66936,None,None,None,None,None,None,None,None,1,223
426,850,None,None,None,None,None,None,None,None,None,None,None,None,None,None,7,33
426,850,131,2259995,None,None,None,None,None,None,131,2261661,131,2263327,131,2264993,6,796
426,850,0,2259995,None,None,None,None,None,None,None,None,None,None,None,None,2,8
258,850,None,None,None,None,None,None,None,None,None,None,None,None,None,None,23,1438
57,9820,741,174300,365,66486,196,66936,None,None,None,None,None,None,None,None,2,604
70,850,None,None,None,None,None,None,None,None,None,None,None,None,None,None,31,244
70,850,131,2259995,None,None,None,None,None,None,None,None,None,None,None,None,1,72
256,850,None,None,None,None,None,None,None,None,None,None,None,None,None,None,3,900
426,850,26,174300,175,52740,355,52941,356,53139,None,None,None,None,None,None,1,47
83,850,None,None,None,None,None,None,None,None,None,None,None,None,None,None,19,1058
330,850,189,2259995,353,52740,33,52941,358,53139,None,None,None,None,None,None,1,90
461,850,561,174300,360,66936,261,66486,None,None,None,None,None,None,None,None,8,1995
369,5110,None,None,461,850,261,66486,None,None,None,None,None,None,None,None,4,591
177,9820,None,None,360,5330,461,850,None,None,None,None,None,None,None,None,3,8
177,9820,561,174300,461,850,None,None,None,None,None,None,None,None,None,None,3,782
261,66486,None,None,360,5330,461,850,None,None,None,None,None,None,None,None,3,1824
311,850,634,174300,202,66936,64,66486,None,None,None,None,None,None,None,None,7,710
311,850,561,174300,64,66486,202,66936,None,None,None,None,None,None,None,None,4,67
311,850,561,174300,202,66936,64,66486,None,None,None,None,None,None,None,None,10,1493
311,850,285,174300,64,66486,202,66936,None,None,None,None,None,None,None,None,6,1395
330,850,285,174300,353,52740,33,52941,358,53139,None,None,None,None,None,None,1,15
463,850,285,174300,399,53139,393,52941,472,52740,None,None,None,None,None,None,1,21
49,850,642,174300,222,66486,321,66936,None,None,None,None,None,None,None,None,1,60
295,850,285,174300,366,52740,None,None,None,None,None,None,None,None,None,None,1,578
325,850,285,174300,364,52941,None,None,None,None,None,None,None,None,None,None,2,225
454,9820,285,174300,202,66936,258,66661,None,None,None,None,None,None,None,None,3,988
454,9820,561,174300,202,66936,258,66661,None,None,None,None,None,None,None,None,2,162
454,9820,634,174300,202,66936,None,None,None,None,None,None,None,None,None,None,2,223
57,9820,634,174300,365,66486,196,66936,None,None,None,None,None,None,None,None,1,154
454,9820,613,174300,311,850,None,None,None,None,None,None,None,None,None,None,1,12
454,9820,985,174300,64,66486,202,66936,None,None,None,None,None,None,None,None,1,5
227,850,None,None,None,None,None,None,None,None,None,None,None,None,None,None,15,897
183,850,None,None,363,53139,None,None,None,None,None,None,None,None,None,None,20,2091
183,850,26,174300,469,52740,None,None,None,None,None,None,None,None,None,None,1,74
183,850,741,174300,469,52740,None,None,None,None,None,None,None,None,None,None,5,776
70,850,741,174300,300,52940,None,None,None,None,None,None,None,None,None,None,1,273
55,850,None,None,237,52941,None,None,None,None,None,None,None,None,None,None,4,88
55,850,642,174300,10,52740,237,52941,1,53139,None,None,None,None,None,None,2,60
258,850,642,174300,380,53139,None,None,None,None,None,None,None,None,None,None,1,99
55,850,741,174300,10,52740,237,52941,1,53139,None,None,None,None,None,None,4,1139
289,850,None,None,359,53139,None,None,None,None,None,None,None,None,None,None,15,1516
449,850,741,174300,None,None,None,None,None,None,None,None,None,None,None,None,11,896
464,850,285,174300,445,53139,462,52941,475,52740,None,None,None,None,None,None,12,4081
437,850,561,174300,397,53139,396,52941,178,52740,None,None,None,None,None,None,4,457
483,850,None,None,None,None,None,None,None,None,None,None,None,None,None,None,3,392
258,850,741,174300,380,53139,379,52941,378,52740,None,None,None,None,None,None,11,2045
258,850,741,174300,379,52941,378,52740,380,53139,None,None,None,None,None,None,5,1060
222,66486,None,None,256,5330,49,850,None,None,None,None,None,None,None,None,8,52
222,66486,642,174300,49,850,321,66936,None,None,None,None,None,None,None,None,2,401
222,66486,741,174300,49,850,321,66936,None,None,None,None,None,None,None,None,2,655
222,66486,285,174300,49,850,321,66936,None,None,None,None,None,None,None,None,2,69
222,66486,561,174300,49,850,321,66936,None,None,None,None,None,None,None,None,2,531
222,66486,784,174300,49,850,321,66936,None,None,None,None,None,None,None,None,2,47
56,850,285,174300,338,52941,447,53139,389,52740,None,None,None,None,None,None,3,1271
490,850,None,None,None,None,None,None,None,None,None,None,None,None,None,None,2,39
490,850,642,174300,410,53139,None,None,None,None,None,None,None,None,None,None,1,19
490,850,285,174300,362,52941,None,None,None,None,None,None,None,None,None,None,4,331
489,850,583,174300,406,52941,407,53139,337,52740,None,None,None,None,None,None,1,170
489,850,561,174300,337,52740,406,52941,407,53139,None,None,None,None,None,None,1,56
489,850,583,174300,337,52740,406,52941,407,53139,None,None,None,None,None,None,2,39
269,850,583,174300,357,53139,None,None,None,None,None,None,None,None,None,None,2,423
311,850,634,174300,64,66486,202,66936,None,None,None,None,None,None,None,None,6,1157
461,850,None,None,360,5330,261,66486,None,None,None,None,None,None,None,None,20,2430
311,850,285,174300,None,None,None,None,None,None,None,None,None,None,None,None,1,18
311,850,583,174300,202,66936,64,66486,None,None,None,None,None,None,None,None,1,15
311,850,583,174300,64,66486,202,66936,None,None,None,None,None,None,None,None,1,8
23,5110,None,None,413,850,None,None,None,None,None,None,None,None,None,None,1,182
430,5110,None,None,311,850,202,66936,None,None,None,None,None,None,None,None,2,23
454,9820,285,174300,202,66936,64,66486,None,None,None,None,None,None,None,None,1,1083
275,9820,None,None,257,5330,89,66936,None,None,None,None,None,None,None,None,1,4
275,9820,285,174300,208,66486,89,66936,None,None,None,None,None,None,None,None,1,360
275,9820,561,174300,208,66486,89,66936,None,None,None,None,None,None,None,None,1,894
275,9820,285,174300,None,None,None,None,None,None,None,None,None,None,None,None,3,915
275,9820,561,174300,None,None,None,None,None,None,None,None,None,None,None,None,2,963
275,9820,561,174300,495,850,None,None,None,None,None,None,None,None,None,None,1,28
261,66486,561,174300,461,850,360,66936,None,None,None,None,None,None,None,None,1,573
464,66486,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1,14
463,850,285,174300,399,53139,393,52941,None,None,None,None,None,None,None,None,1,3
387,850,285,174300,312,52740,313,52941,314,53139,None,None,None,None,None,None,1,30
389,850,285,174300,255,5330,196,66936,365,66486,None,None,None,None,None,None,1,1
106,850,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1,8
437,850,593,2259995,None,None,None,None,None,None,None,None,None,None,None,None,4,940
330,850,190,2259995,None,None,None,None,None,None,None,None,None,None,None,None,2,592
330,850,977,2259995,None,None,None,None,None,None,None,None,None,None,None,None,2,269
369,5110,None,None,461,850,None,None,None,None,None,None,None,None,None,None,9,858
490,5110,None,None,237,850,244,66936,None,None,None,None,None,None,None,None,7,911
402,850,185,2259995,None,None,None,None,None,None,None,None,None,None,None,None,1,227
437,850,593,2259995,None,None,None,None,None,None,593,2261661,593,2263327,593,2264993,57,11749
437,850,190,2259995,None,None,None,None,None,None,190,2261661,190,2263327,190,2264993,2,26
83,850,190,2259995,None,None,None,None,None,None,190,2261661,190,2263327,190,2264993,7,1566
377,5110,None,None,246,850,None,None,None,None,None,None,None,None,None,None,1,95
344,850,None,None,342,53139,None,None,None,None,None,None,None,None,None,None,4,314
178,850,None,None,355,53339,None,None,None,None,None,None,None,None,None,None,3,174
178,850,634,174300,414,53141,355,53339,448,52940,None,None,None,None,None,None,1,37
367,850,None,None,323,5110,158,66486,5,66936,None,None,None,None,None,None,4,16
367,850,285,174300,299,66661,5,66936,None,None,None,None,None,None,None,None,7,1134
367,850,285,174300,299,66661,158,66486,None,None,None,None,None,None,None,None,3,97
178,850,None,None,448,52940,None,None,None,None,None,None,None,None,None,None,3,16
178,850,285,174300,355,53339,414,53141,448,52940,None,None,None,None,None,None,2,102
206,850,380,174300,None,None,None,None,None,None,None,None,None,None,None,None,4,155
206,850,634,174300,None,None,None,None,None,None,None,None,None,None,None,None,6,459
367,850,None,None,None,None,None,None,None,None,None,None,None,None,None,None,21,1049
367,850,None,None,266,5330,158,66486,299,66661,None,None,None,None,None,None,3,24
367,850,634,174300,299,66661,158,66486,None,None,None,None,None,None,None,None,2,1876
344,850,None,None,5,52740,None,None,None,None,None,None,None,None,None,None,4,1215
21,5110,None,None,290,850,323,66486,196,66936,None,None,None,None,None,None,5,3599
407,5110,None,None,433,850,351,66486,321,66936,None,None,None,None,None,None,5,5753
36,5110,None,None,216,850,225,66486,222,66936,None,None,None,None,None,None,17,5163
222,66936,None,None,216,850,273,5330,225,66486,None,None,None,None,None,None,21,2189
222,66936,805,174300,366,66661,225,66486,None,None,None,None,None,None,None,None,1,157
222,66936,642,174300,225,66486,366,66661,None,None,None,None,None,None,None,None,1,3
321,66936,None,None,433,850,385,5330,351,66486,None,None,None,None,None,None,3,44
321,66936,642,174300,433,850,351,66486,None,None,None,None,None,None,None,None,1,4
321,66936,583,174300,433,850,351,66486,None,None,None,None,None,None,None,None,1,3
321,66936,805,174300,351,66486,None,None,None,None,None,None,None,None,None,None,1,16
321,66936,None,None,385,5330,265,9820,351,66486,None,None,None,None,None,None,12,596
321,66936,741,174300,351,66486,None,None,None,None,None,None,None,None,None,None,5,91
321,66936,285,174300,351,66486,None,None,None,None,None,None,None,None,None,None,3,221
321,66936,583,174300,351,66486,None,None,None,None,None,None,None,None,None,None,2,42
