Region,Operator,Type,Cell,Freq,Band
T-R12,T,LTE,33,67011,66
T-R12,T,LTE,339,66736,66
T-R12,T,LTE,77,677,2
T-R12,T,LTE,170,677,2
T-R12,T,LTE,332,66736,66
T-R12,T,LTE,201,677,2
T-R12,T,LTE,182,677,2
T-R12,T,LTE,432,68911,71
T-R12,T,LTE,101,39874,41
T-R12,T,LTE,321,40072,41
T-R12,T,LTE,323,39874,41
T-R12,T,LTE,92,39874,41
T-R12,T,LTE,99,39874,41
T-R12,T,LTE,468,39874,41
T-R12,T,LTE,323,40072,41
T-R12,T,LTE,121,39874,41
T-R12,T,LTE,322,39874,41
T-R12,T,LTE,62,39874,41
T-R12,T,LTE,495,39874,41
T-R12,T,LTE,324,677,2
T-R12,T,LTE,444,677,2
T-R12,T,LTE,99,40072,41
T-R12,T,LTE,346,66736,66
T-R12,T,LTE,466,677,2
T-R12,T,LTE,62,40072,41
T-R12,T,LTE,266,66736,66
T-R12,T,LTE,331,677,2
T-R12,T,LTE,372,677,2
T-R12,T,LTE,375,677,2
T-R12,T,LTE,120,677,2
T-R12,T,LTE,210,66736,66
T-R12,T,LTE,186,677,2
T-R12,T,LTE,322,677,2
T-R12,T,LTE,58,5035,12
T-R12,T,LTE,18,5035,12
T-R12,T,LTE,465,5035,12
T-R12,T,LTE,34,677,2
T-R12,T,LTE,206,677,2
T-R12,T,LTE,155,677,2
T-R12,T,LTE,57,5035,12
T-R12,T,LTE,114,677,2
T-R12,T,LTE,381,677,2
T-R12,T,LTE,163,677,2
T-R12,T,LTE,26,677,2
T-R12,T,LTE,279,66736,66
T-R12,T,LTE,249,66736,66
T-R12,T,LTE,148,677,2
T-R12,T,LTE,196,677,2
T-R12,T,LTE,307,677,2
T-R12,T,LTE,291,66736,66
T-R12,T,LTE,194,677,2
T-R12,T,LTE,327,677,2
T-R12,T,LTE,199,677,2
T-R12,T,LTE,332,677,2
T-R12,T,LTE,54,677,2
T-R12,T,LTE,41,677,2
T-R12,T,LTE,17,66736,66
T-R12,T,LTE,8,66736,66
T-R12,T,LTE,287,677,2
T-R12,T,LTE,23,66736,66
T-R12,T,LTE,160,677,2
T-R12,T,LTE,106,67011,66
T-R12,T,LTE,145,2250,4
T-R12,T,LTE,473,2250,4
T-R12,T,LTE,112,8640,25
T-R12,T,LTE,153,66736,66
T-R12,T,LTE,371,677,2
T-R12,T,LTE,409,677,2
T-R12,T,LTE,81,66736,66
T-R12,T,LTE,382,677,2
T-R12,T,LTE,182,67011,66
T-R12,T,LTE,98,67011,66
T-R12,T,LTE,97,67011,66
T-R12,T,LTE,484,66736,66
T-R12,T,LTE,275,677,2
T-R12,T,LTE,341,66736,66
T-R12,T,LTE,101,67011,66
T-R12,T,LTE,61,677,2
T-R12,T,LTE,452,677,2
T-R13,T,LTE,50,39874,41
T-R12,T,LTE,28,39874,41
T-R12,T,LTE,52,39874,41
T-R12,T,LTE,51,39874,41
T-R12,T,LTE,52,40072,41
T-R12,T,LTE,229,39874,41
T-R12,T,LTE,420,39874,41
T-R12,T,LTE,187,39874,41
T-R12,T,LTE,188,39874,41
T-R12,T,LTE,51,40072,41
T-R12,T,LTE,421,39874,41
T-R12,T,LTE,422,39874,41
T-R12,T,LTE,18,67011,66
T-R12,T,LTE,358,67011,66
T-R12,T,LTE,117,67011,66
T-R12,T,LTE,296,677,2
T-R12,T,LTE,449,66736,66
T-R12,T,LTE,220,66736,66
T-R12,T,LTE,131,66736,66
T-R12,T,LTE,469,677,2
T-R12,T,LTE,263,677,2
T-R12,T,LTE,359,67011,66
T-R12,T,LTE,65,677,2
T-R12,T,LTE,306,67011,66
T-R12,T,LTE,12,2250,4
T-R12,T,LTE,13,2250,4
T-R12,T,LTE,151,2250,4
T-R12,T,LTE,58,2250,4
T-R12,T,LTE,24,66736,66
T-R12,T,LTE,386,677,2
T-R12,T,LTE,229,66736,66
T-R12,T,LTE,431,677,2
T-R12,T,LTE,32,677,2
T-R12,T,LTE,0,5035,12
T-R12,T,LTE,392,66736,66
T-R12,T,LTE,231,677,2
T-R13,T,LTE,66,5035,12
T-R12,T,LTE,409,5035,12
T-R12,T,LTE,185,677,2
T-R12,T,LTE,164,677,2
T-R12,T,LTE,235,677,2
T-R12,T,LTE,287,5035,12
T-R12,T,LTE,328,67011,66
T-R12,T,LTE,443,5035,12
T-R12,T,LTE,468,677,2
T-R12,T,LTE,285,677,2
T-R12,T,LTE,362,677,2
T-R12,T,LTE,89,67011,66
T-R12,T,LTE,453,677,2
T-R12,T,LTE,55,677,2
T-R12,T,LTE,390,5035,12
T-R12,T,LTE,230,67011,66
T-R12,T,LTE,136,66736,66
T-R12,T,LTE,202,677,2
T-R12,T,LTE,473,67011,66
T-R12,T,LTE,203,67011,66
T-R12,T,LTE,310,67011,66
T-R12,T,LTE,419,677,2
T-R12,T,LTE,305,677,2
T-R12,T,LTE,116,677,2
T-R12,T,LTE,435,677,2
T-R12,T,LTE,392,67011,66
T-R12,T,LTE,270,5035,12
T-R12,T,LTE,17,677,2
T-R12,T,LTE,35,5035,12
T-R12,T,LTE,179,66736,66
T-R12,T,LTE,442,66736,66
T-R12,T,LTE,411,677,2
T-R12,T,LTE,167,677,2
T-R12,T,LTE,39,66736,66
T-R12,T,LTE,385,66736,66
T-R12,T,LTE,113,66736,66
T-R12,T,LTE,288,67011,66
T-R12,T,LTE,42,677,2
T-R12,T,LTE,440,677,2
T-R12,T,LTE,291,677,2
T-R12,T,LTE,249,677,2
T-R12,T,LTE,136,67011,66
T-R12,T,LTE,344,677,2
T-R12,T,LTE,269,677,2
T-R12,T,LTE,373,677,2
T-R12,T,LTE,39,67011,66
T-R12,T,LTE,105,677,2
T-R12,T,LTE,16,677,2
T-R12,T,LTE,279,677,2
T-R12,T,LTE,92,677,2
T-R12,T,LTE,207,677,2
T-R12,T,LTE,408,67011,66
T-R12,T,LTE,314,677,2
T-R12,T,LTE,239,677,2
T-R12,T,LTE,448,67011,66
T-R12,T,LTE,361,677,2
T-R12,T,LTE,151,67011,66
T-R12,T,LTE,69,67011,66
T-R12,T,LTE,238,677,2
T-R12,T,LTE,450,677,2
T-R12,T,LTE,166,677,2
T-R12,T,LTE,288,677,2
T-R12,T,LTE,133,677,2
T-R12,T,LTE,373,66736,66
T-R12,T,LTE,488,40072,41
T-R12,T,LTE,400,67011,66
T-R12,T,LTE,270,677,2
T-R12,T,LTE,387,677,2
T-R12,T,LTE,420,66736,66
T-R12,T,LTE,72,677,2
T-R12,T,LTE,336,677,2
T-R12,T,LTE,438,66736,66
T-R12,T,LTE,253,677,2
T-R12,T,LTE,309,677,2
T-R12,T,LTE,394,66736,66
T-R12,T,LTE,384,67011,66
T-R12,T,LTE,191,67011,66
T-R12,T,LTE,294,67011,66
T-R12,T,LTE,499,67011,66
T-R12,T,LTE,371,66736,66
T-R12,T,LTE,447,677,2
T-R12,T,LTE,300,66736,66
T-R12,T,LTE,93,677,2
T-R12,T,LTE,32,67011,66
T-R12,T,LTE,435,66736,66
T-R12,T,LTE,25,677,2
T-R12,T,LTE,202,67011,66
T-R12,T,LTE,345,66736,66
T-R12,T,LTE,83,67011,66
T-R12,T,LTE,14,67011,66
T-R12,T,LTE,126,66736,66
T-R12,T,LTE,37,66736,66
T-R12,T,LTE,366,66736,66
T-R12,T,LTE,68,677,2
T-R12,T,LTE,96,66736,66
T-R12,T,LTE,5,66736,66
T-R12,T,LTE,299,66736,66
T-R12,T,LTE,293,66736,66
T-R12,T,LTE,98,66736,66
T-R12,T,LTE,95,677,2
T-R12,T,LTE,165,66736,66
T-R12,T,LTE,396,677,2
T-R12,T,LTE,180,677,2
T-R12,T,LTE,184,677,2
T-R12,T,LTE,345,677,2
T-R12,T,LTE,364,66736,66
T-R12,T,LTE,129,66736,66
T-R12,T,LTE,135,66736,66
T-R12,T,LTE,340,66736,66
T-R12,T,LTE,476,66736,66
T-R12,T,LTE,100,66736,66
T-R12,T,LTE,381,66736,66
T-R12,T,LTE,455,677,2
T-R12,T,LTE,482,67011,66
T-R12,T,LTE,172,677,2
T-R12,T,LTE,0,66736,66
T-R12,T,LTE,188,66736,66
T-R12,T,LTE,333,677,2
T-R12,T,LTE,233,67011,66
T-R12,T,LTE,9,67011,66
T-R12,T,LTE,206,67011,66
T-R12,T,LTE,396,67011,66
T-R12,T,LTE,128,67011,66
T-R12,T,LTE,21,67011,66
T-R12,T,LTE,491,67011,66
T-R12,T,LTE,8,67011,66
T-R12,T,LTE,404,67011,66
T-R12,T,LTE,122,677,2
T-R12,T,LTE,75,68911,71
T-R12,T,LTE,79,67011,66
T-R12,T,LTE,476,67011,66
T-R12,T,LTE,501,677,2
T-R12,T,LTE,257,67011,66
T-R12,T,LTE,36,677,2
T-R12,T,LTE,165,677,2
T-R12,T,LTE,64,677,2
T-R12,T,LTE,48,677,2
T-R12,T,LTE,174,66736,66
T-R12,T,LTE,438,677,2
T-R12,T,LTE,122,67011,66
T-R12,T,LTE,449,677,2
T-R12,T,LTE,272,66736,66
T-R12,T,Sub6,181,519630,n41
T-R13,T,Sub6,595,519630,n41
T-R12,T,Sub6,294,519630,n41
T-R12,T,Sub6,289,519630,n41
T-R12,T,Sub6,352,519630,n41
T-R12,T,Sub6,343,519630,n41
T-R12,T,Sub6,334,521550,n41
T-R12,T,Sub6,559,521550,n41
T-R12,T,Sub6,638,521550,n41
T-R12,T,Sub6,343,521550,n41
T-R12,T,Sub6,41,521550,n41
T-R12,T,Sub6,392,521550,n41
T-R12,T,Sub6,140,521550,n41
T-R12,T,Sub6,148,521550,n41
T-R12,T,Sub6,140,519630,n41
T-R12,T,Sub6,843,125330,n71
T-R12,T,Sub6,727,519630,n41
T-R12,T,Sub6,108,519630,n41
T-R12,T,Sub6,638,519630,n41
T-R12,T,Sub6,57,519630,n41
T-R12,T,Sub6,199,519630,n41
T-R12,T,Sub6,847,519630,n41
T-R12,T,Sub6,856,519630,n41
T-R12,T,Sub6,730,519630,n41
T-R13,T,LTE,389,66811,66
T-R13,T,LTE,175,66811,66
T-R13,T,LTE,491,66811,66
T-R13,T,LTE,90,66811,66
T-R13,T,LTE,448,66811,66
T-R13,T,LTE,464,66811,66
T-R13,T,LTE,40,66811,66
T-R13,T,LTE,386,66811,66
T-R13,T,LTE,252,66811,66
T-R13,T,LTE,54,66811,66
T-R13,T,LTE,58,66811,66
T-R13,T,LTE,196,66811,66
T-R13,T,LTE,315,66811,66
T-R13,T,LTE,114,66811,66
T-R13,T,LTE,236,66811,66
T-R13,T,LTE,253,66811,66
T-R13,T,LTE,93,66811,66
T-R13,T,LTE,410,66811,66
T-R13,T,LTE,357,66811,66
T-R13,T,LTE,287,1123,2
T-R13,T,LTE,356,1123,2
T-R13,T,LTE,93,1123,2
T-R13,T,LTE,156,1123,2
T-R13,T,LTE,453,1123,2
T-R13,T,LTE,417,66811,66
T-R13,T,LTE,364,1123,2
T-R13,T,LTE,250,1123,2
T-R13,T,LTE,341,1123,2
T-R13,T,LTE,82,66811,66
T-R13,T,LTE,463,1123,2
T-R13,T,LTE,253,47289,46
T-R13,T,LTE,253,47091,46
T-R13,T,LTE,253,47490,46
T-R13,T,LTE,154,1123,2
T-R13,T,LTE,12,1123,2
T-R13,T,LTE,66,68861,71
T-R13,T,LTE,474,1123,2
T-R13,T,LTE,425,1123,2
T-R13,T,LTE,51,1123,2
T-R13,T,LTE,20,1123,2
T-R13,T,LTE,175,2325,4
T-R13,T,LTE,384,1123,2
T-R13,T,LTE,467,40072,41
T-R13,T,LTE,161,66811,66
T-R13,T,LTE,211,66811,66
T-R13,T,LTE,327,66811,66
T-R13,T,LTE,132,66811,66
T-R13,T,LTE,234,66811,66
T-R13,T,LTE,249,1123,2
T-R13,T,LTE,268,66811,66
T-R13,T,LTE,412,1123,2
T-R13,T,LTE,109,66811,66
T-R13,T,LTE,95,66811,66
T-R13,T,LTE,276,66811,66
T-R13,T,LTE,89,66811,66
T-R13,T,LTE,393,66811,66
T-R13,T,LTE,330,66811,66
T-R13,T,LTE,293,66811,66
T-R13,T,LTE,379,66811,66
T-R13,T,LTE,385,66811,66
T-R13,T,LTE,300,66811,66
T-R13,T,LTE,287,66811,66
T-R13,T,LTE,165,66811,66
T-R13,T,LTE,335,66811,66
T-R13,T,LTE,10,66811,66
T-R13,T,LTE,33,66811,66
T-R13,T,LTE,43,66811,66
T-R13,T,LTE,105,66811,66
T-R13,T,LTE,51,66811,66
T-R13,T,LTE,83,66811,66
T-R13,T,LTE,339,66811,66
T-R13,T,LTE,179,66811,66
T-R13,T,LTE,246,66811,66
T-R13,T,LTE,31,66811,66
T-R13,T,LTE,143,66811,66
T-R13,T,LTE,434,1123,2
T-R13,T,LTE,431,66811,66
T-R13,T,LTE,293,1123,2
T-R13,T,LTE,446,66811,66
T-R13,T,LTE,408,1123,2
T-R13,T,LTE,259,1123,2
T-R13,T,LTE,405,66811,66
T-R13,T,LTE,467,66811,66
T-R13,T,LTE,435,66811,66
T-R13,T,LTE,166,1123,2
T-R13,T,LTE,229,66811,66
T-R13,T,LTE,82,876,2
T-R13,T,LTE,465,1123,2
T-R13,T,LTE,473,66811,66
T-R13,T,LTE,47,1123,2
T-R13,T,LTE,144,66811,66
T-R13,T,LTE,100,66811,66
T-R13,T,LTE,286,66811,66
T-R13,T,LTE,62,66811,66
T-R13,T,LTE,343,66811,66
T-R13,T,LTE,1,66811,66
T-R13,T,LTE,317,66811,66
T-R13,T,LTE,434,66811,66
T-R13,T,LTE,338,66811,66
T-R13,T,LTE,268,1123,2
T-R13,T,LTE,290,68861,71
T-R13,T,LTE,139,68861,71
T-R13,T,LTE,154,876,2
T-R13,T,LTE,93,876,2
T-R13,T,LTE,29,5035,12
T-R13,T,LTE,68,66811,66
T-R13,T,LTE,403,66811,66
T-R13,T,LTE,394,66811,66
T-R13,T,LTE,18,66811,66
T-R13,T,LTE,298,66811,66
T-R13,T,LTE,17,66811,66
T-R13,T,LTE,243,66811,66
T-R13,T,LTE,414,66811,66
T-R13,T,LTE,320,66811,66
T-R13,T,LTE,450,66811,66
T-R13,T,LTE,412,66811,66
T-R13,T,LTE,373,68861,71
T-R13,T,LTE,314,1123,2
T-R13,T,LTE,82,1123,2
T-R13,T,LTE,357,1123,2
T-R13,T,LTE,361,1123,2
T-R13,T,LTE,382,1123,2
T-R13,T,LTE,8,1123,2
T-R13,T,LTE,231,66811,66
T-R13,T,LTE,309,39874,41
T-R13,T,LTE,367,39874,41
T-R13,T,LTE,415,1123,2
T-R13,T,LTE,275,1123,2
T-R13,T,LTE,59,1123,2
T-R13,T,LTE,98,1123,2
T-R13,T,LTE,134,1123,2
T-R13,T,LTE,219,66811,66
T-R13,T,LTE,63,66811,66
T-R13,T,LTE,157,1123,2
T-R13,T,LTE,89,1123,2
T-R13,T,LTE,251,68861,71
T-R13,T,LTE,117,1123,2
T-R13,T,LTE,185,1123,2
T-R13,T,LTE,288,1123,2
T-R13,T,LTE,429,1123,2
T-R13,T,LTE,127,1123,2
T-R13,T,LTE,28,1123,2
T-R13,T,LTE,181,1123,2
T-R13,T,LTE,150,1123,2
T-R13,T,LTE,496,1123,2
T-R13,T,LTE,242,1123,2
T-R13,T,LTE,406,1123,2
T-R13,T,LTE,373,66811,66
T-R13,T,LTE,496,66811,66
T-R13,T,LTE,328,5035,12
T-R13,T,LTE,29,1123,2
T-R13,T,LTE,177,1123,2
T-R13,T,LTE,43,1123,2
T-R13,T,LTE,205,1123,2
T-R13,T,LTE,438,1123,2
T-R13,T,LTE,5,1123,2
T-R13,T,LTE,428,1123,2
T-R13,T,LTE,490,1123,2
T-R13,T,LTE,352,1123,2
T-R13,T,LTE,162,1123,2
T-R13,T,LTE,240,66811,66
T-R13,T,LTE,217,66811,66
T-R13,T,LTE,248,66811,66
T-R13,T,LTE,397,66811,66
T-R13,T,LTE,97,66811,66
T-R13,T,LTE,152,66811,66
T-R13,T,LTE,291,66811,66
T-R13,T,LTE,469,1123,2
T-R13,T,LTE,293,876,2
T-R13,T,LTE,220,1123,2
T-R13,T,LTE,63,1123,2
T-R13,T,LTE,135,1123,2
T-R13,T,LTE,451,1123,2
T-R13,T,Sub6,694,125290,n71
T-R13,T,Sub6,825,125290,n71
T-R13,T,Sub6,680,125290,n71
T-R13,T,Sub6,264,519630,n41
T-R13,T,Sub6,168,519630,n41
T-R13,T,Sub6,846,125290,n71
T-R13,T,Sub6,207,519630,n41
T-R13,T,Sub6,106,519630,n41
T-R13,T,Sub6,276,519630,n41
T-R13,T,Sub6,115,519630,n41
T-R13,T,Sub6,440,519630,n41
T-R13,T,Sub6,279,125290,n71
T-R13,T,Sub6,455,519630,n41
T-R13,T,Sub6,129,125290,n71
T-R13,T,Sub6,211,125290,n71
T-R13,T,Sub6,706,519630,n41
T-R13,T,Sub6,163,519630,n41
T-R13,T,Sub6,879,519630,n41
T-R13,T,Sub6,367,519630,n41
T-R13,T,Sub6,293,519630,n41
T-R13,T,Sub6,369,519630,n41
T-R13,T,Sub6,55,125290,n71
T-R13,T,Sub6,221,519630,n41
T-R13,T,Sub6,880,125290,n71
T-R13,T,Sub6,651,519630,n41
T-R13,T,Sub6,802,519630,n41
T-R13,T,Sub6,149,125290,n71
T-R13,T,Sub6,374,519630,n41
T-R13,T,Sub6,815,125290,n71
T-R13,T,Sub6,650,125290,n71
T-R13,T,Sub6,438,519630,n41
T-R13,T,Sub6,436,519630,n41
T-R13,T,Sub6,754,519630,n41
T-R13,T,Sub6,719,519630,n41
T-R13,T,Sub6,62,125290,n71
T-R13,T,Sub6,250,519630,n41
T-R13,T,Sub6,654,125290,n71
T-R13,T,Sub6,463,519630,n41
T-R13,T,Sub6,187,519630,n41
T-R13,T,Sub6,189,519630,n41
T-R13,T,Sub6,664,125290,n71
T-R13,T,Sub6,431,519630,n41
T-R13,T,Sub6,155,519630,n41
T-R13,T,Sub6,44,519630,n41
T-R13,T,Sub6,261,519630,n41
T-R13,T,Sub6,224,519630,n41
T-R13,T,Sub6,146,125290,n71
T-R13,T,LTE,181,66811,66
T-R13,T,LTE,98,66811,66
T-R13,T,LTE,9,66811,66
T-R13,T,LTE,94,66811,66
T-R13,T,LTE,53,66811,66
T-R13,T,LTE,168,1123,2
T-R13,T,LTE,462,66811,66
T-R13,T,LTE,81,66811,66
T-R13,T,LTE,145,66811,66
T-R13,T,LTE,444,66811,66
T-R13,T,LTE,502,66811,66
T-R13,T,LTE,445,66811,66
T-R13,T,LTE,312,66811,66
T-R13,T,LTE,197,66811,66
T-R13,T,LTE,325,66811,66
T-R13,T,LTE,247,66811,66
T-R13,T,LTE,316,66811,66
T-R13,T,LTE,28,66811,66
T-R13,T,LTE,228,66811,66
T-R13,T,LTE,436,66811,66
T-R13,T,LTE,314,66811,66
T-R13,T,LTE,15,66811,66
T-R13,T,LTE,369,66811,66
T-R13,T,LTE,364,5035,12
T-R13,T,LTE,8,5035,12
T-R13,T,LTE,230,66811,66
T-R13,T,LTE,215,66811,66
T-R13,T,LTE,334,66811,66
T-R13,T,LTE,214,66811,66
T-R13,T,LTE,146,66811,66
T-R13,T,LTE,461,66811,66
T-R13,T,LTE,471,66811,66
T-R13,T,LTE,267,66811,66
T-R13,T,LTE,213,66811,66
T-R13,T,LTE,305,66811,66
T-R13,T,LTE,307,66811,66
T-R13,T,LTE,153,66811,66
T-R13,T,LTE,275,66811,66
T-R13,T,LTE,308,66811,66
T-R13,T,LTE,29,66811,66
T-R13,T,LTE,306,66811,66
T-R13,T,LTE,331,66811,66
T-R13,T,LTE,457,68861,71
T-R13,T,LTE,350,68861,71
T-R13,T,LTE,324,66811,66
T-R13,T,LTE,115,66811,66
T-R13,T,LTE,60,66811,66
T-R13,T,LTE,116,66811,66
T-R13,T,LTE,344,66811,66
T-R13,T,LTE,459,66811,66
T-R13,T,LTE,91,66811,66
T-R13,T,LTE,255,66811,66
T-R13,T,LTE,24,66811,66
T-R13,T,LTE,342,66811,66
T-R13,T,LTE,107,66811,66
T-R13,T,LTE,20,66811,66
T-R13,T,LTE,61,66811,66
T-R13,T,LTE,99,66811,66
T-R13,T,LTE,164,66811,66
T-R13,T,LTE,274,66811,66
T-R13,T,LTE,80,68861,71
T-R13,T,LTE,487,68861,71
T-R13,T,LTE,495,68861,71
T-R13,T,LTE,0,66811,66
T-R13,T,LTE,463,66811,66
T-R13,T,LTE,442,1123,2
T-R13,T,LTE,142,1123,2
T-R13,T,LTE,65,66811,66
T-R13,T,LTE,160,66811,66
T-R13,T,LTE,472,66811,66
T-R13,T,LTE,336,66811,66
T-R13,T,LTE,426,66811,66
T-R13,T,LTE,292,66811,66
T-R13,T,LTE,26,66811,66
T-R13,T,LTE,354,1123,2
T-R13,T,LTE,432,66811,66
T-R13,T,LTE,85,66811,66
T-R13,T,LTE,3,1123,2
T-R13,T,LTE,56,1123,2
T-R13,T,LTE,54,1123,2
T-R13,T,LTE,194,1123,2
T-R13,T,LTE,268,876,2
T-R13,T,LTE,56,66811,66
T-R13,T,LTE,94,1123,2
T-R13,T,LTE,168,66811,66
T-R13,T,LTE,337,66811,66
T-R13,T,LTE,57,66811,66
T-R13,T,LTE,55,66811,66
T-R13,T,LTE,391,1123,2
T-R13,T,LTE,13,1123,2
T-R13,T,LTE,59,66811,66
T-R13,T,LTE,51,68861,71
T-R13,T,LTE,153,1123,2
T-R13,T,LTE,258,1123,2
T-R13,T,LTE,472,1123,2
T-R13,T,LTE,408,66811,66
T-R13,T,LTE,271,1123,2
T-R13,T,LTE,285,1123,2
T-R13,T,LTE,286,1123,2
T-R13,T,LTE,356,876,2
T-R13,T,LTE,470,66811,66
T-R13,T,LTE,6,1123,2
T-R13,T,LTE,95,1123,2
T-R13,T,LTE,464,1123,2
T-R13,T,LTE,270,1123,2
T-R13,T,LTE,409,66811,66
T-R13,T,LTE,476,1123,2
T-R13,T,LTE,260,1123,2
T-R13,T,LTE,195,66811,66
T-R13,T,LTE,235,66811,66
T-R13,T,LTE,419,66811,66
T-R13,T,LTE,418,66811,66
T-R13,T,LTE,484,66811,66
T-R13,T,LTE,387,66811,66
T-R13,T,LTE,435,1123,2
T-R13,T,LTE,407,66811,66
T-R13,T,LTE,35,66811,66
T-R13,T,LTE,390,66811,66
T-R13,T,LTE,296,66811,66
T-R13,T,LTE,198,66811,66
T-R13,T,LTE,355,876,2
T-R13,T,LTE,200,66811,66
T-R13,T,LTE,155,1123,2
T-R13,T,LTE,355,1123,2
T-R13,T,LTE,449,66811,66
T-R13,T,LTE,278,1123,2
T-R13,T,LTE,325,1123,2
T-R13,T,LTE,26,1123,2
T-R13,T,LTE,254,66811,66
T-R13,T,LTE,166,66811,66
T-R13,T,LTE,298,1123,2
T-R13,T,LTE,404,66811,66
T-R13,T,LTE,378,66811,66
T-R13,T,LTE,135,66811,66
T-R13,T,LTE,278,66811,66
T-R13,T,LTE,87,66811,66
T-R13,T,LTE,42,66811,66
T-R13,T,LTE,21,68861,71
T-R13,T,LTE,298,68861,71
T-R13,T,LTE,351,66811,66
T-R13,T,LTE,380,66811,66
T-R13,T,LTE,384,66811,66
T-R13,T,LTE,277,66811,66
T-R13,T,LTE,301,66811,66
T-R13,T,LTE,104,66811,66
T-R13,T,LTE,138,68861,71
T-R13,T,LTE,411,66811,66
T-R13,T,LTE,395,66811,66
T-R13,T,LTE,139,66811,66
T-R13,T,LTE,226,66811,66
T-R13,T,LTE,366,66811,66
T-R13,T,LTE,332,66811,66
T-R13,T,LTE,209,66811,66
T-R13,T,LTE,326,66811,66
T-R13,T,LTE,141,66811,66
T-R13,T,LTE,269,66811,66
T-R13,T,LTE,61,1123,2
T-R13,T,LTE,71,1123,2
T-R13,T,LTE,405,1123,2
T-R13,T,LTE,30,66811,66
T-R13,T,LTE,399,66811,66
T-R13,T,LTE,108,66811,66
T-R13,T,LTE,2,66811,66
T-R13,T,LTE,367,66811,66
T-R13,T,LTE,24,1123,2
T-R13,T,LTE,385,1123,2
T-R13,T,LTE,484,1123,2
T-R13,T,LTE,167,66811,66
T-R13,T,LTE,341,66811,66
T-R13,T,LTE,441,66811,66
T-R13,T,LTE,302,66811,66
T-R13,T,LTE,149,66811,66
T-R13,T,LTE,340,66811,66
T-R13,T,LTE,460,66811,66
T-R13,T,LTE,80,66811,66
T-R13,T,LTE,263,8265,25
T-R13,T,LTE,64,8265,25
T-R13,T,LTE,285,66811,66
T-R13,T,LTE,193,68861,71
T-R13,T,LTE,11,66811,66
T-R13,T,LTE,329,66811,66
T-R13,T,LTE,280,66811,66
T-R13,T,LTE,393,5035,12
T-R13,T,LTE,269,39874,41
T-R13,T,LTE,378,39874,41
T-R13,T,LTE,430,66811,66
T-R13,T,LTE,368,66811,66
T-R13,T,LTE,273,66811,66
T-R13,T,LTE,96,66811,66
T-R13,T,LTE,52,66811,66
T-R13,T,LTE,147,66811,66
T-R13,T,LTE,151,5035,12
T-R13,T,LTE,3,5035,12
T-R13,T,LTE,101,66811,66
T-R13,T,LTE,32,66811,66
T-R13,T,LTE,411,1123,2
T-R13,T,LTE,177,66811,66
T-R13,T,LTE,178,66811,66
T-R13,T,LTE,240,1123,2
T-R13,T,LTE,241,1123,2
T-R13,T,LTE,160,1123,2
T-R13,T,LTE,458,1123,2
T-R13,T,LTE,153,876,2
T-R13,T,LTE,354,876,2
T-R13,T,LTE,434,2325,4
T-R13,T,LTE,54,2325,4
T-R13,T,LTE,357,2325,4
T-R13,T,LTE,251,1123,2
T-R13,T,LTE,455,1123,2
T-R13,T,LTE,454,1123,2
T-R13,T,LTE,339,1123,2
T-R13,T,LTE,269,1123,2
T-R13,T,LTE,340,1123,2
T-R13,T,LTE,76,1123,2
T-R13,T,LTE,259,66811,66
T-R13,T,LTE,112,5035,12
T-R13,T,LTE,462,1123,2
T-R13,T,LTE,37,1123,2
T-R13,T,LTE,93,2325,4
T-R13,T,LTE,82,2325,4
T-R13,T,LTE,173,66811,66
T-R13,T,LTE,197,1123,2
T-R13,T,LTE,12,876,2
T-R13,T,LTE,475,1123,2
T-R13,T,LTE,196,2325,4
T-R13,T,LTE,58,2325,4
T-R13,T,LTE,424,1123,2
T-R13,T,LTE,456,1123,2
T-R13,T,LTE,315,2325,4
T-R13,T,LTE,196,1123,2
T-R13,T,LTE,423,1123,2
T-R13,T,LTE,362,1123,2
T-R13,T,LTE,360,1123,2
T-R13,T,LTE,38,1123,2
T-R13,T,LTE,90,2325,4
T-R13,T,LTE,236,1123,2
T-R13,T,LTE,237,1123,2
T-R13,T,LTE,312,1123,2
T-R13,T,LTE,389,2325,4
T-R13,T,LTE,378,1123,2
T-R13,T,LTE,430,1123,2
T-R13,T,LTE,204,1123,2
T-R13,T,LTE,18,1123,2
T-R13,T,LTE,386,1123,2
T-R13,T,LTE,486,66811,66
T-R13,T,LTE,417,2325,4
T-R13,T,LTE,407,2325,4
T-R13,T,LTE,402,1123,2
T-R13,T,LTE,116,1123,2
T-R13,T,LTE,381,66811,66
T-R13,T,LTE,238,66811,66
T-R13,T,LTE,172,66811,66
T-R13,T,LTE,14,1123,2
T-R13,T,LTE,153,5035,12
T-R13,T,LTE,411,5035,12
T-R13,T,LTE,260,66811,66
T-R13,T,LTE,365,39874,41
T-R13,T,LTE,469,68861,71
T-R13,T,LTE,92,1123,2
T-R13,T,LTE,176,1123,2
T-R13,T,LTE,422,1123,2
T-R13,T,LTE,460,40072,41
T-R13,T,LTE,303,66811,66
T-R13,T,LTE,432,1123,2
T-R13,T,LTE,169,1123,2
T-R13,T,LTE,127,66811,66
T-R13,T,LTE,32,1123,2
T-R13,T,LTE,118,1123,2
T-R13,T,LTE,170,1123,2
T-R13,T,LTE,359,1123,2
T-R13,T,LTE,398,1123,2
T-R13,T,LTE,433,1123,2
T-R13,T,LTE,212,66811,66
T-R13,T,LTE,291,1123,2
