grid_lat,grid_lon,total_sample,mw_sample,mw_ratio,sub6_sample,sub6_ratio,5g_sample,5g_ratio,lte_sample,lte_ratio,total_cs_sample,mw_cs_sample,mw_cs_ratio,sub6_cs_sample,sub6_cs_ratio,5g_cs_sample,5g_cs_sample,lte_cs_sample,lte_cs_ratio
-86.1575,39.7775,6374,0,0,6037,0.947128961,6037,0.947128961,337,0.052871039,11,0,0,9,0.818181818,9,0.818181818,2,0.181818182
-86.157,39.767,796,0,0,706,0.886934673,706,0.886934673,90,0.113065327,8,0,0,5,0.625,5,0.625,3,0.375
-86.157,39.7695,183,0,0,177,0.967213115,177,0.967213115,6,0.032786885,6,0,0,4,0.666666667,4,0.666666667,2,0.333333333
-86.157,39.771,160,0,0,160,1,160,1,0,0,2,0,0,2,1,2,1,0,0
-86.157,39.774,1182,0,0,1070,0.905245347,1070,0.905245347,112,0.094754653,18,0,0,15,0.833333333,15,0.833333333,3,0.166666667
-86.157,39.775,576,0,0,560,0.972222222,560,0.972222222,16,0.027777778,11,0,0,10,0.909090909,10,0.909090909,1,0.090909091
-86.157,39.7755,388,0,0,384,0.989690722,384,0.989690722,4,0.010309278,7,0,0,6,0.857142857,6,0.857142857,1,0.142857143
-86.1565,39.7665,80,0,0,80,1,80,1,0,0,2,0,0,2,1,2,1,0,0
-86.1565,39.767,438,0,0,382,0.872146119,382,0.872146119,56,0.127853881,5,0,0,4,0.8,4,0.8,1,0.2
-86.1565,39.7695,226,0,0,201,0.889380531,201,0.889380531,25,0.110619469,18,0,0,12,0.666666667,12,0.666666667,6,0.333333333
-86.1565,39.771,186,0,0,167,0.897849462,167,0.897849462,19,0.102150538,10,0,0,7,0.7,7,0.7,3,0.3
-86.1565,39.774,1574,0,0,1261,0.801143583,1261,0.801143583,313,0.198856417,23,0,0,17,0.739130435,17,0.739130435,6,0.260869565
-86.1565,39.775,627,0,0,627,1,627,1,0,0,11,0,0,11,1,11,1,0,0
-86.1565,39.7755,112,0,0,112,1,112,1,0,0,4,0,0,4,1,4,1,0,0
-86.156,39.7665,2274,0,0,1680,0.73878628,1680,0.73878628,594,0.26121372,18,0,0,10,0.555555556,10,0.555555556,8,0.444444444
