grid_lat,grid_lon,coverage_type,total_rss_num,mw_rss_num,sub6_rss_num,lte_rss_num
39.7755,-86.163,T111,38038,9,5187,32842
39.7755,-86.1625,T111,2825,1,141,2683
39.7755,-86.161,T111,16185,17,1305,14863
39.7755,-86.1605,T111,3364,4,229,3131
39.7755,-86.16,T111,8720,30,230,8460
39.7755,-86.1595,T111,115349,36,3896,111417
39.7755,-86.159,T111,14670,0,2081,12589
39.7755,-86.1585,T111,6613,2,841,5770
39.7755,-86.158,T111,5173,2,647,4524
39.7755,-86.1575,T111,13320,33,1172,12115
39.7755,-86.1565,T111,479,6,64,409
39.7755,-86.156,T111,1655,0,105,1550
39.7755,-86.1555,T111,28888,1329,2454,25105
39.7755,-86.154,T111,5937,17,522,5398
39.7755,-86.152,T111,16914,1503,542,14869
39.7755,-86.1505,T111,4294,21,199,4074
39.7755,-86.15,T111,6773,121,267,6385
39.7755,-86.1485,T111,20437,2,1122,19313
39.7755,-86.1475,T111,256,1,6,249
39.776,-86.163,T111,10833,3,1194,9636
39.776,-86.1595,T111,7844,7,413,7424
39.776,-86.1575,T111,5548,6,468,5074
39.776,-86.1555,T111,11127,20,856,10251
39.776,-86.154,T111,20764,6,1846,18912
39.776,-86.152,T111,4677,3,201,4473
39.776,-86.15,T111,10848,172,607,10069
39.7765,-86.1595,T111,4996,8,412,4576
39.7765,-86.159,T111,3165,1,775,2389
39.7765,-86.1555,T111,9007,39,681,8287
39.7765,-86.154,T111,3946,8,141,3797
39.7765,-86.152,T111,2407,1,157,2249
39.7765,-86.15,T111,9164,44,493,8627
39.777,-86.163,T111,9848,1,970,8877
39.777,-86.161,T111,3734,2,527,3205
39.777,-86.1595,T111,2365,4,159,2202
39.777,-86.152,T111,3179,2,263,2914
39.777,-86.15,T111,8851,26,409,8416
39.7775,-86.1595,T111,68561,1,1600,66960
39.7775,-86.159,T111,3702,1,285,3416
39.7775,-86.158,T111,3343,1,398,2944
39.7775,-86.1575,T111,75764,7,9204,66553
39.7775,-86.1555,T111,20759,3,1701,19055
39.7775,-86.154,T111,9788,5,713,9070
39.7775,-86.1535,T111,25075,3,711,24361
39.7775,-86.153,T111,7686,1,579,7106
39.7775,-86.152,T111,23658,6,1248,22404
39.7775,-86.1515,T111,25004,1,1547,23456
39.7775,-86.151,T111,6465,1,330,6134
39.7775,-86.1505,T111,6379,2,414,5963
39.7775,-86.15,T111,17777,33,1207,16537
39.7775,-86.1495,T111,4467,7,69,4391
39.778,-86.1625,T111,17631,1,1083,16547
39.778,-86.1615,T111,20761,5,1593,19163
39.778,-86.161,T111,38965,2,3657,35306
39.778,-86.16,T111,9110,2,580,8528
39.778,-86.1595,T111,50197,13,4099,46085
39.778,-86.159,T111,44645,1,3026,41618
39.778,-86.1585,T111,7950,5,601,7344
39.778,-86.154,T111,2221,3,146,2072
39.778,-86.152,T111,986,2,113,871
39.7785,-86.163,T111,1494,1,209,1284
39.7785,-86.154,T111,1639,1,66,1572
39.7785,-86.152,T111,2051,1,466,1584
39.78,-86.1535,T111,1394,1,258,1135
39.7805,-86.1535,T111,2373,1,313,2059
