grid_lat,grid_lon,coverage_type,total_rss_num,mw_rss_num,sub6_rss_num,lte_rss_num
39.7755,-86.1545,T111,3112,1,18,3093
39.7755,-86.154,T111,4658,97,67,4494
39.7755,-86.152,T111,15506,2619,279,12608
39.7755,-86.1505,T111,6740,719,28,5993
39.7755,-86.15,T111,4262,374,51,3837
39.7755,-86.1485,T111,18988,187,134,18667
39.7755,-86.148,T111,938,530,2,406
39.7755,-86.1475,T111,168,51,1,116
39.7755,-86.147,T111,221,6,4,211
39.7755,-86.1465,T111,363,1,6,356
39.7755,-86.145,T111,3491,76,28,3387
39.776,-86.167,T011,154,0,7,147
39.776,-86.1665,T111,3957,7,422,3528
39.776,-86.163,T111,3940,12,562,3366
39.776,-86.1625,T011,70,0,12,58
39.776,-86.161,T111,2632,182,206,2244
39.776,-86.1595,T111,4393,180,437,3776
39.776,-86.159,T111,160,0,12,148
39.776,-86.1575,T111,914,2,43,869
39.776,-86.1555,T111,16813,24,214,16575
39.776,-86.154,T111,3515,154,80,3281
39.776,-86.152,T111,5263,599,31,4633
39.776,-86.1505,T111,2686,73,22,2591
39.776,-86.15,T111,14057,295,181,13581
39.776,-86.1485,T111,3580,45,12,3523
39.776,-86.1475,T111,52,13,1,38
39.776,-86.147,T111,1119,14,14,1091
39.776,-86.1465,T111,1463,261,21,1181
39.776,-86.145,T111,3826,52,30,3744
39.7765,-86.167,T111,965,5,42,918
39.7765,-86.1665,T011,2150,0,330,1820
39.7765,-86.163,T111,3470,7,385,3078
39.7765,-86.161,T111,6244,833,346,5065
39.7765,-86.1595,T111,11687,7,1263,10417
39.7765,-86.159,T011,988,0,176,812
39.7765,-86.1575,T111,1041,3,48,990
39.7765,-86.1555,T111,12004,16,136,11852
39.7765,-86.155,T111,174,2,2,170
39.7765,-86.1545,T011,77,0,4,73
39.7765,-86.154,T111,17388,283,176,16929
39.7765,-86.152,T111,4841,554,31,4256
39.7765,-86.1505,T001,909,0,0,909
39.7765,-86.15,T111,13710,13,206,13491
39.7765,-86.1485,T111,4470,13,15,4442
39.7765,-86.147,T011,1442,0,13,1429
39.7765,-86.1465,T111,368,33,10,325
39.7765,-86.146,T111,225,42,9,174
39.7765,-86.145,T111,4658,20,44,4594
39.777,-86.167,T111,2016,7,211,1798
39.777,-86.1665,T011,867,0,164,703
39.777,-86.163,T111,3573,4,381,3188
39.777,-86.161,T111,5817,410,408,4999
39.777,-86.1595,T011,4204,0,368,3836
39.777,-86.159,T011,791,0,44,747
39.777,-86.1575,T111,1743,1,115,1627
39.777,-86.1555,T111,9571,2,89,9480
39.777,-86.154,T111,3061,38,10,3013
39.777,-86.1535,T111,331,14,8,309
39.777,-86.152,T111,6158,621,34,5503
39.777,-86.15,T111,11590,23,194,11373
39.777,-86.1485,T111,15446,43,84,15319
39.777,-86.147,T011,354,0,7,347
39.777,-86.146,T111,104,19,8,77
39.777,-86.1455,T111,2481,780,25,1676
39.777,-86.145,T111,11683,10,192,11481
39.7775,-86.167,T111,7663,213,883,6567
39.7775,-86.163,T111,6680,11,943,5726
39.7775,-86.1625,T011,20,0,2,18
39.7775,-86.161,T111,2897,232,126,2539
39.7775,-86.1595,T111,18334,14,1238,17082
39.7775,-86.159,T011,3980,0,129,3851
39.7775,-86.1585,T011,1787,0,69,1718
39.7775,-86.158,T011,3348,0,123,3225
39.7775,-86.1575,T111,66090,9,1504,64577
39.7775,-86.157,T111,15099,10,370,14719
39.7775,-86.1565,T111,7447,4,179,7264
39.7775,-86.156,T111,11168,1,162,11005
39.7775,-86.1555,T111,59106,15,644,58447
39.7775,-86.155,T111,20784,10,225,20549
39.7775,-86.1545,T111,11403,26,139,11238
39.7775,-86.154,T111,12250,95,95,12060
39.7775,-86.1535,T111,55580,489,446,54645
39.7775,-86.153,T111,7713,182,111,7420
39.7775,-86.1525,T111,7300,291,71,6938
39.7775,-86.152,T111,30890,3238,424,27228
39.7775,-86.1515,T111,29001,2668,288,26045
39.7775,-86.151,T111,7261,39,93,7129
39.7775,-86.1505,T111,8452,9,110,8333
39.7775,-86.15,T111,23459,33,348,23078
39.7775,-86.1495,T111,6916,30,74,6812
39.7775,-86.149,T111,21133,66,94,20973
39.7775,-86.1485,T111,29119,295,163,28661
39.7775,-86.148,T111,17918,28,177,17713
39.7775,-86.1475,T111,5501,8,79,5414
39.7775,-86.147,T111,6491,3,89,6399
39.7775,-86.1465,T111,5450,16,68,5366
39.7775,-86.146,T111,5595,11,92,5492
39.7775,-86.1455,T111,10102,19,187,9896
39.7775,-86.145,T111,8976,9,304,8663
39.778,-86.1595,T001,1,0,0,1
39.778,-86.158,T001,3,0,0,3
