grid_lat,grid_lon,coverage_type,total_rss_num,mw_rss_num,sub6_rss_num,lte_rss_num
39.771,-86.152,T011,13455,0,6683,6772
39.771,-86.1515,T011,7108,0,3776,3332
39.771,-86.151,T011,7255,0,4169,3086
39.771,-86.1505,T011,49224,0,34512,14712
39.7715,-86.1665,T011,23943,0,9527,14416
39.7715,-86.166,T011,768,0,310,458
39.7715,-86.1655,T011,259,0,101,158
39.7715,-86.163,T011,4595,0,3103,1492
39.7715,-86.1615,T011,16137,0,10567,5570
39.7715,-86.161,T011,3959,0,2669,1290
39.7715,-86.1605,T011,9,0,6,3
39.7715,-86.16,T011,6,0,6,0
39.7715,-86.1595,T011,746,0,526,220
39.7715,-86.158,T011,42,0,28,14
39.7715,-86.1575,T011,5723,0,4316,1407
39.7715,-86.156,T011,6253,0,2658,3595
39.7715,-86.1555,T011,362,0,180,182
39.7715,-86.155,T011,209,0,84,125
39.7715,-86.1545,T011,1186,0,288,898
39.7715,-86.154,T011,3896,0,1300,2596
39.7715,-86.1525,T011,2290,0,805,1485
39.7715,-86.152,T011,7983,0,4639,3344
39.7715,-86.151,T011,5,0,3,2
39.7715,-86.1505,T011,13180,0,8837,4343
39.772,-86.1665,T011,2492,0,785,1707
39.772,-86.163,T011,4189,0,2941,1248
39.772,-86.162,T011,47,0,39,8
39.772,-86.1615,T011,22511,0,8549,13962
39.772,-86.161,T011,774,0,487,287
39.772,-86.1595,T011,755,0,512,243
39.772,-86.1575,T011,4149,0,2881,1268
39.772,-86.156,T011,3264,0,1226,2038
39.772,-86.1555,T011,208,0,98,110
39.772,-86.154,T011,14623,0,6715,7908
39.772,-86.1535,T011,26,0,4,22
39.772,-86.1525,T011,1649,0,567,1082
39.772,-86.152,T011,8378,0,4071,4307
39.772,-86.1505,T011,12320,0,8074,4246
39.7725,-86.1665,T011,1963,0,573,1390
39.7725,-86.1635,T011,74,0,37,37
39.7725,-86.163,T011,14308,0,8702,5606
39.7725,-86.1625,T011,699,0,311,388
39.7725,-86.162,T011,592,0,285,307
39.7725,-86.1615,T011,32301,0,3399,28902
39.7725,-86.161,T011,14820,0,10217,4603
39.7725,-86.1605,T011,2063,0,1375,688
39.7725,-86.16,T011,1650,0,1112,538
39.7725,-86.1595,T011,5990,0,4251,1739
39.7725,-86.159,T011,10291,0,7372,2919
39.7725,-86.1585,T011,2867,0,2095,772
39.7725,-86.158,T011,6702,0,3735,2967
39.7725,-86.1575,T011,22232,0,15725,6507
39.7725,-86.156,T011,3651,0,1409,2242
39.7725,-86.1555,T011,462,0,98,364
39.7725,-86.155,T001,104,0,0,104
39.7725,-86.1545,T001,100,0,0,100
39.7725,-86.154,T011,5736,0,2271,3465
39.7725,-86.1535,T011,1627,0,605,1022
39.7725,-86.153,T011,1759,0,777,982
39.7725,-86.1525,T011,7035,0,2950,4085
39.7725,-86.152,T011,21136,0,10514,10622
39.7725,-86.1515,T011,38,0,31,7
39.7725,-86.151,T011,75,0,53,22
39.7725,-86.1505,T011,9272,0,5648,3624
39.773,-86.1665,T011,7122,0,2814,4308
39.773,-86.164,T011,44,0,41,3
39.773,-86.1635,T011,129,0,96,33
39.773,-86.163,T011,4875,0,3339,1536
39.773,-86.1615,T011,790,0,401,389
39.773,-86.161,T011,440,0,282,158
39.773,-86.1595,T011,22375,0,12276,10099
39.773,-86.1575,T011,558,0,327,231
39.773,-86.156,T011,3522,0,1455,2067
39.773,-86.1555,T001,128,0,0,128
39.773,-86.154,T011,2937,0,1170,1767
39.773,-86.1525,T001,17,0,0,17
39.773,-86.152,T011,7476,0,3896,3580
39.773,-86.1505,T011,10593,0,5231,5362
39.7735,-86.1665,T011,2172,0,597,1575
39.7735,-86.1645,T011,62,0,50,12
39.7735,-86.164,T011,60,0,54,6
39.7735,-86.163,T011,1433,0,1035,398
39.7735,-86.1615,T011,53,0,39,14
39.7735,-86.161,T011,1339,0,529,810
39.7735,-86.1595,T011,579,0,426,153
39.7735,-86.159,T011,16,0,0,16
39.7735,-86.1575,T011,506,0,386,120
39.7735,-86.156,T011,2455,0,963,1492
39.7735,-86.1555,T011,412,0,117,295
39.7735,-86.154,T011,4722,0,2248,2474
39.7735,-86.1535,T001,154,0,0,154
39.7735,-86.153,T001,248,0,0,248
39.7735,-86.1525,T011,4460,0,2057,2403
39.7735,-86.152,T011,29070,0,14416,14654
39.7735,-86.1515,T011,7591,0,3684,3907
39.7735,-86.151,T011,6230,0,3467,2763
39.7735,-86.1505,T011,30385,0,16148,14237
39.774,-86.1665,T011,6331,0,2610,3721
39.774,-86.166,T011,8679,0,2776,5903
39.774,-86.1655,T011,1539,0,668,871
39.774,-86.165,T011,1415,0,687,728
39.774,-86.1645,T011,4758,0,1911,2847
39.774,-86.164,T011,1922,0,745,1177
39.774,-86.1635,T011,2620,0,724,1896
39.774,-86.163,T011,3847,0,2252,1595
39.774,-86.1625,T011,1308,0,591,717
39.774,-86.162,T011,1206,0,614,592
39.774,-86.1615,T011,1361,0,586,775
39.774,-86.161,T011,9419,0,5970,3449
39.774,-86.1605,T011,1456,0,739,717
39.774,-86.16,T011,1194,0,600,594
39.774,-86.1595,T011,2359,0,1401,958
39.774,-86.159,T011,2135,0,880,1255
39.774,-86.1585,T011,1474,0,607,867
39.774,-86.158,T011,1500,0,693,807
39.774,-86.1575,T011,22175,0,10537,11638
39.774,-86.157,T011,6380,0,2707,3673
39.774,-86.1565,T011,6795,0,3156,3639
39.774,-86.156,T011,16102,0,6324,9778
39.774,-86.1555,T011,5665,0,1968,3697
39.774,-86.155,T011,801,0,332,469
39.774,-86.1545,T011,1906,0,1153,753
39.774,-86.154,T011,3894,0,1837,2057
39.774,-86.1535,T011,1925,0,846,1079
39.774,-86.153,T011,665,0,295,370
39.774,-86.1525,T011,555,0,226,329
39.774,-86.152,T011,2038,0,560,1478
39.774,-86.1515,T011,328,0,202,126
39.774,-86.151,T011,219,0,142,77
39.774,-86.1505,T011,2571,0,1360,1211
39.7745,-86.1665,T011,997,0,325,672
39.7745,-86.166,T001,2,0,0,2
39.7745,-86.1655,T011,150,0,102,48
39.7745,-86.165,T011,28,0,16,12
39.7745,-86.163,T011,1139,0,704,435
39.7745,-86.161,T011,978,0,453,525
39.7745,-86.1595,T011,330,0,181,149
39.7745,-86.159,T011,12,0,0,12
39.7745,-86.1575,T011,3273,0,1764,1509
39.7745,-86.156,T011,3465,0,1477,1988
39.7745,-86.1555,T011,1268,0,545,723
39.7745,-86.154,T011,1967,0,764,1203
39.7745,-86.152,T011,591,0,214,377
39.7745,-86.1505,T011,864,0,448,416
39.775,-86.1665,T011,3717,0,1549,2168
39.775,-86.166,T011,80,0,42,38
39.775,-86.163,T011,2589,0,1530,1059
39.775,-86.161,T011,603,0,302,301
39.775,-86.16,T011,44,0,22,22
39.775,-86.1595,T011,30476,0,1040,29436
39.775,-86.159,T011,226,0,97,129
39.775,-86.1585,T011,186,0,109,77
39.775,-86.158,T011,1399,0,835,564
39.775,-86.1575,T011,7375,0,3938,3437
39.775,-86.157,T011,2167,0,816,1351
39.775,-86.1565,T011,2284,0,853,1431
39.775,-86.156,T011,29727,0,12394,17333
39.775,-86.1555,T011,13054,0,5974,7080
39.775,-86.155,T011,4043,0,2210,1833
39.775,-86.1545,T011,2228,0,1137,1091
39.775,-86.154,T011,6549,0,2794,3755
39.775,-86.1535,T011,1887,0,954,933
39.775,-86.153,T011,1313,0,390,923
39.775,-86.1525,T011,1311,0,498,813
39.775,-86.152,T011,2308,0,1160,1148
39.775,-86.1515,T011,424,0,269,155
39.775,-86.151,T011,406,0,267,139
39.775,-86.1505,T011,3307,0,1969,1338
39.7755,-86.1665,T011,2563,0,1374,1189
39.7755,-86.163,T011,2661,0,1220,1441
39.7755,-86.1625,T011,429,0,216,213
39.7755,-86.162,T011,384,0,179,205
39.7755,-86.1615,T011,1867,0,1145,722
39.7755,-86.161,T011,3020,0,2115,905
39.7755,-86.1605,T011,520,0,370,150
39.7755,-86.16,T011,567,0,363,204
39.7755,-86.1595,T011,40272,0,23613,16659
39.7755,-86.159,T011,3004,0,655,2349
39.7755,-86.1585,T011,689,0,371,318
39.7755,-86.158,T011,642,0,225,417
39.7755,-86.1575,T011,2357,0,1113,1244
39.7755,-86.157,T011,2019,0,1346,673
39.7755,-86.1565,T011,573,0,357,216
39.7755,-86.156,T011,963,0,489,474
39.7755,-86.1555,T011,7827,0,3633,4194
39.7755,-86.155,T011,2931,0,938,1993
39.7755,-86.1545,T011,112,0,52,60
39.7755,-86.154,T011,903,0,511,392
39.7755,-86.152,T011,5105,0,2937,2168
39.7755,-86.1505,T011,620,0,399,221
39.776,-86.1665,T011,1330,0,653,677
39.776,-86.163,T011,1040,0,470,570
39.776,-86.161,T011,1054,0,395,659
39.776,-86.1595,T011,975,0,452,523
39.776,-86.159,T011,249,0,128,121
39.776,-86.1575,T011,463,0,121,342
39.776,-86.1555,T011,533,0,310,223
39.776,-86.154,T011,1035,0,496,539
39.776,-86.152,T011,1273,0,611,662
39.776,-86.1505,T011,404,0,300,104
39.7765,-86.1665,T011,627,0,136,491
39.7765,-86.163,T011,741,0,395,346
39.7765,-86.161,T011,3521,0,1735,1786
39.7765,-86.1595,T011,1935,0,1180,755
39.7765,-86.159,T011,5140,0,525,4615
39.7765,-86.1575,T011,315,0,114,201
39.7765,-86.1555,T011,1285,0,515,770
39.7765,-86.155,T011,168,0,87,81
39.7765,-86.1545,T011,188,0,94,94
39.7765,-86.154,T011,4005,0,1863,2142
39.7765,-86.1535,T001,22,0,0,22
39.7765,-86.152,T011,1870,0,649,1221
39.7765,-86.1505,T011,103,0,61,42
39.777,-86.1665,T011,293,0,71,222
39.777,-86.163,T011,1167,0,562,605
39.777,-86.161,T011,1147,0,513,634
39.777,-86.1595,T011,636,0,318,318
39.777,-86.159,T011,664,0,109,555
39.777,-86.1575,T011,915,0,114,801
39.777,-86.1555,T011,806,0,306,500
39.777,-86.154,T011,329,0,202,127
39.777,-86.1535,T001,301,0,0,301
39.777,-86.1525,T011,10,0,6,4
39.777,-86.152,T011,2146,0,1085,1061
39.7775,-86.163,T011,1437,0,650,787
39.7775,-86.161,T011,967,0,502,465
39.7775,-86.1595,T011,46584,0,17291,29293
39.7775,-86.159,T011,1538,0,415,1123
39.7775,-86.1585,T011,805,0,325,480
39.7775,-86.158,T011,1050,0,441,609
39.7775,-86.1575,T011,13683,0,3821,9862
39.7775,-86.157,T011,4649,0,2277,2372
39.7775,-86.1565,T011,1092,0,485,607
39.7775,-86.156,T011,1520,0,790,730
39.7775,-86.1555,T011,4523,0,2349,2174
39.7775,-86.155,T011,1859,0,1043,816
39.7775,-86.1545,T011,862,0,531,331
39.7775,-86.154,T011,1509,0,1119,390
39.7775,-86.1535,T011,2453,0,1359,1094
39.7775,-86.153,T011,3199,0,2156,1043
39.7775,-86.1525,T011,985,0,648,337
39.7775,-86.152,T011,10435,0,6689,3746
39.7775,-86.1515,T011,4817,0,2199,2618
39.7775,-86.151,T011,1100,0,546,554
39.7775,-86.1505,T011,1224,0,666,558
39.778,-86.158,T011,2,0,2,0
