time,lat,lon,pcell_cid,pcell_freq,nrcell_cid,nrcell_freq,scell1_cid,scell1_freq,scell2_cid,scell2_freq,scell3_cid,scell3_freq,nr_scell1_cid,nr_scell1_freq,nr_scell2_cid,nr_scell2_freq,nr_scell3_cid,nr_scell3_freq,cell_set_type,cell_set_type_v2,throughput,rtt,disruption,thput_confidence_level,bw,time_delta,cell_num,width,avg_speed
1640549674,-86.16178383,39.76822617,306,850,None,None,None,None,None,None,None,None,None,None,None,None,None,None,LTE,LTE,21.62048,None,None,1,20,487.3900001,1,20,17.383583999999995
1640549675,-86.16178386,39.7682262,306,850,None,None,None,None,None,None,None,None,None,None,None,None,None,None,LTE,LTE,16.05408,None,None,1,20,488.46,1,20,14.377888000000002
1640549676,-86.1617839,39.76822624,306,850,None,None,None,None,None,None,None,None,None,None,None,None,None,None,LTE,LTE,16.4896,None,None,1,20,489.5300002,1,20,16.888384000000002
1640549677,-86.16178394,39.76822628,306,850,None,None,None,None,None,None,None,None,None,None,None,None,None,None,LTE,LTE,21.48304,None,None,1,20,490.6000001,1,20,20.027296
1640549679,-86.16178396,39.76822631,306,850,None,None,None,None,None,None,None,None,None,None,None,None,None,None,LTE,LTE,30.23408,None,None,1,20,491.6700001,1,20,23.898608000000003
1640549680,-86.161784,39.76822634,306,850,None,None,None,None,None,None,None,None,None,None,None,None,None,None,LTE,LTE,27.87008,None,None,1,20,492.75,1,20,24.572656000000002
1640549681,-86.16178403,39.76822639,306,850,None,None,None,None,None,None,None,None,None,None,None,None,None,None,LTE,LTE,25.3128,None,None,1,20,493.8100002,1,20,24.064176
1640549682,-86.16178405,39.76822643,306,850,None,None,None,None,None,None,None,None,None,None,None,None,None,None,LTE,LTE,13.14832,None,None,1,20,494.8900001,1,20,12.750767999999999
1640549683,-86.16178408,39.76822646,306,850,None,None,None,None,None,None,None,None,None,None,None,None,None,None,LTE,LTE,13.84384,None,None,1,20,495.96,1,20,14.29408
1640549684,-86.16178412,39.7682265,306,850,None,None,None,None,None,None,None,None,None,None,None,None,None,None,LTE,LTE,9.64928,None,None,1,20,497.0300002,1,20,10.442544
1640549685,-86.16178416,39.76822654,306,850,None,None,None,None,None,None,None,None,None,None,None,None,None,None,LTE,LTE,9.09808,None,None,1,20,498.1000001,1,20,7.952127999999999
1640549686,-86.16178421,39.76822657,306,850,None,None,None,None,None,None,None,None,None,None,None,None,None,None,LTE,LTE,12.06368,None,None,1,20,499.1700001,1,20,9.427168
1640549687,-86.16178425,39.76822661,306,850,None,None,None,None,None,None,None,None,None,None,None,None,None,None,LTE,LTE,7.99568,None,None,1,20,500.25,1,20,7.094208
1640549688,-86.16178431,39.76822664,306,850,None,None,None,None,None,None,None,None,None,None,None,None,None,None,LTE,LTE,8.66256,None,None,1,20,501.3100002,1,20,6.791504000000001
1640549689,-86.16178434,39.76822667,306,850,None,None,None,None,None,None,None,None,None,None,None,None,None,None,LTE,LTE,14.31744,None,None,1,20,502.3900001,1,20,9.984272
1640549690,-86.16178436,39.76822671,306,850,None,None,None,None,None,None,None,None,None,None,None,None,None,None,LTE,LTE,7.00896,None,None,1,20,503.46,1,20,8.060128000000002
1640549691,-86.16178439,39.76822674,306,850,None,None,None,None,None,None,None,None,None,None,None,None,None,None,LTE,LTE,0,None,None,1,20,504.5300002,1,20,6.742416
1640549692,-86.16178443,39.76822679,306,850,None,None,None,None,None,None,None,None,None,None,None,None,None,None,LTE,LTE,11.2648,None,None,1,20,505.6000001,1,20,7.535543999999999
1640549694,-86.16178445,39.76822681,306,850,None,None,None,None,None,None,None,None,None,None,None,None,None,None,LTE,LTE,9.75952,None,None,1,20,506.6700001,1,20,9.645223999999999
1640549695,-86.16178448,39.76822684,306,850,None,None,None,None,None,None,None,None,None,None,None,None,None,None,LTE,LTE,8.59584,None,None,1,20,507.75,1,20,7.141656
1640549696,-86.16178452,39.76822688,306,850,None,None,None,None,None,None,None,None,None,None,None,None,None,None,LTE,LTE,11.41312,None,None,1,20,508.8100002,1,20,10.056415999999999
1640549697,-86.16178456,39.76822691,306,850,None,None,None,None,None,None,None,None,None,None,None,None,None,None,LTE,LTE,15.1,None,None,1,20,509.8900001,1,20,12.495504
1640549698,-86.16178458,39.76822694,306,850,None,None,None,None,None,None,None,None,None,None,None,None,None,None,LTE,LTE,19.48096,None,None,1,20,510.96,1,20,16.84408
1640549699,-86.1617846,39.76822698,306,850,None,None,None,None,None,None,None,None,None,None,None,None,None,None,LTE,LTE,12.38208,None,None,1,20,512.0300002,1,20,13.150783999999998
1640549700,-86.16178461,39.768227,306,850,None,None,None,None,None,None,None,None,None,None,None,None,None,None,LTE,LTE,19.65792,None,None,1,20,513.1000001,1,20,14.816639999999998
1640549701,-86.16178464,39.768227,306,850,None,None,None,None,None,None,None,None,None,None,None,None,None,None,LTE,LTE,9.46688,None,None,1,20,514.1700001,1,20,12.331488
1640549702,-86.16178473,39.76822697,306,850,None,None,None,None,None,None,None,None,None,None,None,None,None,None,LTE,LTE,16.2296,None,None,1,20,515.25,1,20,12.662752
1640549703,-86.16178472,39.76822697,306,850,None,None,None,None,None,None,None,None,None,None,None,None,None,None,LTE,LTE,20.15872,None,None,1,20,516.3100002,1,20,21.433984
1640549704,-86.16178469,39.76822691,306,850,None,None,None,None,None,None,None,None,None,None,None,None,None,None,LTE,LTE,0,None,None,1,20,517.3900001,1,20,9.762016
1640549705,-86.16178468,39.76822684,306,850,None,None,None,None,None,None,None,None,None,None,None,None,None,None,LTE,LTE,0,None,None,1,20,518.46,1,20,0.0
1640549706,-86.16178465,39.76822678,369,5110,None,None,None,None,None,None,None,None,None,None,None,None,None,None,LTE,LTE,0,None,None,1,10,519.5300002,1,10,0.0
1640549707,-86.16178463,39.76822673,369,5110,None,None,None,None,None,None,None,None,None,None,None,None,None,None,LTE,LTE,0,None,None,1,10,520.6000001,1,10,0.0
1640549709,-86.16178461,39.76822674,369,5110,None,None,None,None,None,None,None,None,None,None,None,None,None,None,LTE,LTE,0.51136,None,None,1,10,521.6700001,1,10,1.2871679999999999
1640549710,-86.1617846,39.7682268,369,5110,None,None,None,None,None,None,None,None,None,None,None,None,None,None,LTE,LTE,32.07552,None,None,1,10,522.75,1,10,21.090847999999994
1640549711,-86.16178462,39.76822683,369,5110,None,None,None,None,None,None,None,None,None,None,None,None,None,None,LTE,LTE,30.65184,None,None,1,10,523.8100002,1,10,31.069056
1640549712,-86.16178465,39.76822683,306,850,None,None,None,None,None,None,None,None,None,None,None,None,None,None,LTE,LTE,50.0552,None,None,1,20,524.8900001,1,20,39.33739200000001
1640549713,-86.16178468,39.76822682,306,850,None,None,None,None,None,None,None,None,None,None,None,None,None,None,LTE,LTE,9.15792,None,None,1,20,525.96,1,20,39.344432
1640549714,-86.16178471,39.76822682,306,850,None,None,None,None,None,None,None,None,None,None,None,None,None,None,LTE,LTE,2.52688,None,None,1,20,527.0300002,1,20,6.836824
1640549715,-86.16178474,39.76822682,306,850,None,None,None,None,None,None,None,None,None,None,None,None,None,None,LTE,LTE,7.23488,None,None,1,20,528.1000001,1,20,6.387776000000001
1640549716,-86.16178477,39.7682268,306,850,None,None,None,None,None,None,None,None,None,None,None,None,None,None,LTE,LTE,10.98304,None,None,1,20,529.1700001,1,20,7.314720000000001
1640549717,-86.1617848,39.76822681,306,850,None,None,None,None,None,None,None,None,None,None,None,None,None,None,LTE,LTE,8.08416,None,None,1,20,530.25,1,20,6.924288
1640549718,-86.16178486,39.76822683,306,850,None,None,None,None,None,None,None,None,None,None,None,None,None,None,LTE,LTE,6.79936,None,None,1,20,531.3100002,1,20,7.2248800000000015
1640549719,-86.16178489,39.76822684,306,850,None,None,None,None,None,None,None,None,None,None,None,None,None,None,LTE,LTE,14.87952,None,None,1,20,532.3900001,1,20,9.478495999999998
1640549720,-86.16178493,39.76822688,306,850,None,None,None,None,None,None,None,None,None,None,None,None,None,None,LTE,LTE,6.30912,None,None,1,20,533.46,1,20,8.686079999999999
1640549721,-86.16178503,39.76822691,306,850,None,None,None,None,None,None,None,None,None,None,None,None,None,None,LTE,LTE,3.636,None,None,1,20,534.5300002,1,20,5.668912000000001
1640549722,-86.1617852,39.76822687,306,850,None,None,None,None,None,None,None,None,None,None,None,None,None,None,LTE,LTE,8.60272,None,None,1,20,535.6000001,1,20,6.442016000000001
1640549724,-86.16178526,39.76822692,306,850,None,None,None,None,None,None,None,None,None,None,None,None,None,None,LTE,LTE,8.59584,None,None,1,20,536.6700001,1,20,9.111695999999998
1640549725,-86.1617853,39.76822696,306,850,None,None,None,None,None,None,None,None,None,None,None,None,None,None,LTE,LTE,4.53472,None,None,1,20,537.75,1,20,4.327536
1640549726,-86.16178536,39.76822703,306,850,None,None,None,None,None,None,None,None,None,None,None,None,None,None,LTE,LTE,6.99264,None,None,1,20,538.8100002,1,20,5.545119999999999
1640549727,-86.16178541,39.76822707,306,850,None,None,None,None,None,None,None,None,None,None,None,None,None,None,LTE,LTE,3.396,None,None,1,20,539.8900001,1,20,5.128064
1640549728,-86.16178548,39.76822715,306,850,None,None,None,None,None,None,None,None,None,None,None,None,None,None,LTE,LTE,7.78608,None,None,1,20,540.96,1,20,7.5816159999999995
1640549729,-86.16178553,39.76822717,306,850,None,None,None,None,None,None,None,None,None,None,None,None,None,None,LTE,LTE,10.36512,None,None,1,20,542.0300002,1,20,8.80928
1640549730,-86.16178558,39.7682272,306,850,None,None,None,None,None,None,None,None,None,None,None,None,None,None,LTE,LTE,9.77984,None,None,1,20,543.1000001,1,20,9.378688
1640549731,-86.1617857,39.76822725,306,850,None,None,None,None,None,None,None,None,None,None,None,None,None,None,LTE,LTE,9.32944,None,None,1,20,544.1700001,1,20,9.067184000000001
1640549732,-86.161786,39.76822714,306,850,None,None,None,None,None,None,None,None,None,None,None,None,None,None,LTE,LTE,11.80368,None,None,1,20,545.25,1,20,11.383024000000002
1640549733,-86.16178639,39.76822694,306,850,None,None,None,None,None,None,None,None,None,None,None,None,None,None,LTE,LTE,11.19264,None,None,1,20,546.3100002,1,20,12.058464000000003
1640549734,-86.16178661,39.76822692,306,850,None,None,None,None,None,None,None,None,None,None,None,None,None,None,LTE,LTE,12.07312,None,None,1,20,547.3900001,1,20,9.808224
1640549735,-86.16178666,39.76822701,306,850,None,None,None,None,None,None,None,None,None,None,None,None,None,None,LTE,LTE,6.79936,None,None,1,20,548.46,1,20,10.4008
1640549736,-86.16178673,39.7682271,306,850,None,None,None,None,None,None,None,None,None,None,None,None,None,None,LTE,LTE,8.11136,None,None,1,20,549.5300002,1,20,8.71616
1640549737,-86.1617868,39.7682272,306,850,None,None,None,None,None,None,None,None,None,None,None,None,None,None,LTE,LTE,6.81024,None,None,1,20,550.6000001,1,20,7.138592
1640549739,-86.16178679,39.76822735,306,850,None,None,None,None,None,None,None,None,None,None,None,None,None,None,LTE,LTE,7.25664,None,None,1,20,551.6700001,1,20,7.977552000000001
1640549740,-86.16178662,39.76822758,306,850,None,None,None,None,None,None,None,None,None,None,None,None,None,None,LTE,LTE,4.96656,None,None,1,20,552.75,1,20,7.208736
1640549741,-86.16178666,39.76822762,306,850,None,None,None,None,None,None,None,None,None,None,None,None,None,None,LTE,LTE,9.47776,None,None,1,20,553.8100002,1,20,8.843840000000002
1640549742,-86.16178678,39.76822766,306,850,None,None,None,None,None,None,None,None,None,None,None,None,None,None,LTE,LTE,15.0224,None,None,1,20,554.8900001,1,20,12.26832
1640549743,-86.16178702,39.76822763,306,850,None,None,None,None,None,None,None,None,None,None,None,None,None,None,LTE,LTE,13.3688,None,None,1,20,555.96,1,20,12.972511999999998
1640549744,-86.16178713,39.76822769,306,850,None,None,None,None,None,None,None,None,None,None,None,None,None,None,LTE,LTE,7.52752,None,None,1,20,557.0300002,1,20,10.380928
1640549745,-86.16178733,39.76822768,306,850,None,None,None,None,None,None,None,None,None,None,None,None,None,None,LTE,LTE,0,None,None,1,20,558.1000001,1,20,10.020288
1640549746,-86.16178738,39.76822775,306,850,None,None,None,None,None,None,None,None,None,None,None,None,None,None,LTE,LTE,15.59536,None,None,1,20,559.1700001,1,20,15.277871999999999
1640549747,-86.16178748,39.76822779,306,850,None,None,None,None,None,None,None,None,None,None,None,None,None,None,LTE,LTE,11.69232,None,None,1,20,560.25,1,20,10.33056
1640549748,-86.16178773,39.76822774,306,850,None,None,None,None,None,None,None,None,None,None,None,None,None,None,LTE,LTE,9.22464,None,None,1,20,561.3100002,1,20,8.74992
1640549749,-86.16178796,39.76822769,306,850,None,None,None,None,None,None,None,None,None,None,None,None,None,None,LTE,LTE,16.68688,None,None,1,20,562.3900001,1,20,13.696943999999998
1640549750,-86.16178806,39.76822773,306,850,None,None,None,None,None,None,None,None,None,None,None,None,None,None,LTE,LTE,11.39536,None,None,1,20,563.46,1,20,15.915055999999998
1640549751,-86.16178831,39.7682277,306,850,None,None,None,None,None,None,None,None,None,None,None,None,None,None,LTE,LTE,6.12704,None,None,1,20,564.5300002,1,20,8.132575999999998
1640549752,-86.16178837,39.76822778,306,850,None,None,None,None,None,None,None,None,None,None,None,None,None,None,LTE,LTE,8.10592,None,None,1,20,565.6000001,1,20,6.783536
1640549754,-86.16178842,39.76822786,306,850,None,None,None,None,None,None,None,None,None,None,None,None,None,None,LTE,LTE,8.16032,None,None,1,20,566.6700001,1,20,8.192096000000001
1640549755,-86.16178847,39.76822791,306,850,None,None,None,None,None,None,None,None,None,None,None,None,None,None,LTE,LTE,14.88496,None,None,1,20,567.75,1,20,10.228224
1640549756,-86.1617886,39.76822795,306,850,None,None,None,None,None,None,None,None,None,None,None,None,None,None,LTE,LTE,9.7432,None,None,1,20,568.8100002,1,20,9.637568
1640549757,-86.16178862,39.76822804,306,850,None,None,None,None,None,None,None,None,None,None,None,None,None,None,LTE,LTE,10.3216,None,None,1,20,569.8900001,1,20,6.858016000000001
1640549758,-86.16178863,39.76822811,306,850,None,None,None,None,None,None,None,None,None,None,None,None,None,None,LTE,LTE,13.35792,None,None,1,20,570.96,1,20,9.025360000000001
1640549759,-86.16178865,39.76822818,306,850,None,None,None,None,None,None,None,None,None,None,None,None,None,None,LTE,LTE,14.23584,None,None,1,20,572.0300002,1,20,10.777136
1640549760,-86.16178862,39.76822831,306,850,None,None,None,None,None,None,None,None,None,None,None,None,None,None,LTE,LTE,10.44272,None,None,1,20,573.1000001,1,20,10.96264
1640549761,-86.16178849,39.76822859,306,850,None,None,None,None,None,None,None,None,None,None,None,None,None,None,LTE,LTE,9.96256,None,None,1,20,574.1700001,1,20,10.039375999999999
1640549762,-86.16178849,39.76822868,306,850,None,None,None,None,None,None,None,None,None,None,None,None,None,None,LTE,LTE,7.79152,None,None,1,20,575.25,1,20,6.07536
1640549763,-86.16178855,39.76822872,306,850,None,None,None,None,None,None,None,None,None,None,None,None,None,None,LTE,LTE,5.82304,None,None,1,20,576.3100002,1,20,6.269423999999999
1640549764,-86.16178878,39.76822862,306,850,None,None,None,None,None,None,None,None,None,None,None,None,None,None,LTE,LTE,7.90176,None,None,1,20,577.3900001,1,20,6.379792
1640549765,-86.16178898,39.7682285,306,850,None,None,None,None,None,None,None,None,None,None,None,None,None,None,LTE,LTE,8.09504,None,None,1,20,578.46,1,20,10.241824
1640549766,-86.16178925,39.76822835,306,850,None,None,None,None,None,None,None,None,None,None,None,None,None,None,LTE,LTE,0,None,None,1,20,579.5300002,1,20,0.654624
1640549767,-86.16178928,39.76822839,306,850,None,None,None,None,None,None,None,None,None,None,None,None,None,None,LTE,LTE,0,None,None,1,20,580.6000001,1,20,0.0
1640549769,-86.1617893,39.76822844,369,5110,None,None,None,None,None,None,None,None,None,None,None,None,None,None,LTE,LTE,0,None,None,1,10,581.6700001,1,10,0.0
1640549770,-86.16178931,39.76822847,369,5110,None,None,None,None,None,None,None,None,None,None,None,None,None,None,LTE,LTE,0,None,None,1,10,582.75,1,10,0.0
1640549771,-86.16178931,39.76822852,369,5110,None,None,None,None,None,None,None,None,None,None,None,None,None,None,LTE,LTE,29.86688,None,None,1,10,583.8100002,1,10,4.9084
1640549772,-86.16178934,39.76822858,369,5110,None,None,None,None,None,None,None,None,None,None,None,None,None,None,LTE,LTE,31.97824,None,None,1,10,584.8900001,1,10,37.706384
1640549773,-86.16178936,39.76822868,369,5110,None,None,None,None,None,None,None,None,None,None,None,None,None,None,LTE,LTE,34.85328,None,None,1,10,585.96,1,10,36.247583999999996
1640549774,-86.16178939,39.76822872,306,850,None,None,None,None,None,None,None,None,None,None,None,None,None,None,LTE,LTE,53.108,None,None,1,20,587.0300002,1,20,37.678872
1640549775,-86.16178942,39.76822884,306,850,None,None,None,None,None,None,None,None,None,None,None,None,None,None,LTE,LTE,18.7488,None,None,1,20,588.1000001,1,20,29.274016000000007
1640549776,-86.16178944,39.76822896,306,850,None,None,None,None,None,None,None,None,None,None,None,None,None,None,LTE,LTE,21.62592,None,None,1,20,589.1700001,1,20,19.016328
1640549777,-86.16178943,39.76822903,306,850,None,None,None,None,None,None,None,None,None,None,None,None,None,None,LTE,LTE,21.44352,None,None,1,20,590.25,1,20,16.811096
1640549778,-86.16178944,39.7682291,306,850,None,None,None,None,None,None,None,None,None,None,None,None,None,None,LTE,LTE,28.90032,None,None,1,20,591.3100002,1,20,25.03808
1640549779,-86.16178943,39.76822918,306,850,None,None,None,None,None,None,None,None,None,None,None,None,None,None,LTE,LTE,24.02256,None,None,1,20,592.3900001,1,20,25.554095999999998
1640549780,-86.16178941,39.76822927,306,850,None,None,None,None,None,None,None,None,None,None,None,None,None,None,LTE,LTE,31.26032,None,None,1,20,593.46,1,20,26.050176
1640549781,-86.16178938,39.76822927,306,850,None,None,None,None,None,None,None,None,None,None,None,None,None,None,LTE,LTE,29.63392,None,None,1,20,594.5300002,1,20,26.902144
1640549782,-86.16178931,39.76822912,306,850,None,None,None,None,None,None,None,None,None,None,None,None,None,None,LTE,LTE,22.80992,None,None,1,20,595.6000001,1,20,26.702911999999998
1640549784,-86.1617893,39.7682292,306,850,None,None,None,None,None,None,None,None,None,None,None,None,None,None,LTE,LTE,17.45312,None,None,1,20,596.6700001,1,20,16.78176
1640549785,-86.16178928,39.7682293,306,850,None,None,None,None,None,None,None,None,None,None,None,None,None,None,LTE,LTE,14.81824,None,None,1,20,597.75,1,20,19.225264
1640549786,-86.16178929,39.76822938,306,850,None,None,None,None,None,None,None,None,None,None,None,None,None,None,LTE,LTE,16.32352,None,None,1,20,598.8100002,1,20,14.876383999999998
1640549787,-86.16178929,39.7682294,306,850,None,None,None,None,None,None,None,None,None,None,None,None,None,None,LTE,LTE,26.30496,None,None,1,20,599.8900001,1,20,20.411872
1640549788,-86.16178927,39.76822942,306,850,None,None,None,None,None,None,None,None,None,None,None,None,None,None,LTE,LTE,34.46816,None,None,1,20,600.96,1,20,24.015888
1640549789,-86.16178925,39.76822944,306,850,None,None,None,None,None,None,None,None,None,None,None,None,None,None,LTE,LTE,27.53392,None,None,1,20,602.0300002,1,20,25.077087999999996
1640549790,-86.16178923,39.76822945,306,850,None,None,None,None,None,None,None,None,None,None,None,None,None,None,LTE,LTE,20.8216,None,None,1,20,603.1000001,1,20,22.405471999999996
1640549791,-86.1617892,39.76822946,306,850,None,None,None,None,None,None,None,None,None,None,None,None,None,None,LTE,LTE,23.87968,None,None,1,20,604.1700001,1,20,19.517616
1640549792,-86.16178918,39.76822947,306,850,None,None,None,None,None,None,None,None,None,None,None,None,None,None,LTE,LTE,24.66224,None,None,1,20,605.25,1,20,25.830624
1640549793,-86.16178916,39.76822948,306,850,None,None,None,None,None,None,None,None,None,None,None,None,None,None,LTE,LTE,27.10928,None,None,1,20,606.3100002,1,20,24.740607999999998
1640549794,-86.16178917,39.7682295,306,850,None,None,None,None,None,None,None,None,None,None,None,None,None,None,LTE,LTE,19.43056,None,None,1,20,607.3900001,1,20,21.77448
1640549795,-86.16178919,39.76822955,306,850,None,None,None,None,None,None,None,None,None,None,None,None,None,None,LTE,LTE,17.45856,None,None,1,20,608.46,1,20,19.367312
1640549796,-86.16178921,39.76822959,306,850,None,None,None,None,None,None,None,None,None,None,None,None,None,None,LTE,LTE,16.19696,None,None,1,20,609.5300002,1,20,17.547871999999998
1640549797,-86.16178922,39.76822968,306,850,None,None,None,None,None,None,None,None,None,None,None,None,None,None,LTE,LTE,13.132,None,None,1,20,610.6000001,1,20,13.870784
1640549799,-86.16178922,39.76822973,306,850,None,None,None,None,None,None,None,None,None,None,None,None,None,None,LTE,LTE,18.3024,None,None,1,20,611.6700001,1,20,15.027584000000001
1640549800,-86.16178923,39.76822977,306,850,None,None,None,None,None,None,None,None,None,None,None,None,None,None,LTE,LTE,19.564,None,None,1,20,612.75,1,20,15.563119999999998
