time,lat,lon,pcell_cid,pcell_freq,nrcell_cid,nrcell_freq,scell1_cid,scell1_freq,scell2_cid,scell2_freq,scell3_cid,scell3_freq,nr_scell1_cid,nr_scell1_freq,nr_scell2_cid,nr_scell2_freq,nr_scell3_cid,nr_scell3_freq,cell_set_type,cell_set_type_v2,throughput,rtt,disruption,thput_confidence_level,bw,time_delta,cell_num,width,avg_speed
1640549222,-86.16176471,39.76824258,306,850,977,2259995,None,None,None,None,None,None,None,None,None,None,None,None,LTE+MW,LTE+5GM,104.30304,None,None,1,120,35.25,5,420,131.247344
1640549223,-86.16176462,39.7682424,306,850,977,2259995,None,None,None,None,None,None,None,None,None,None,None,None,LTE+MW,LTE+5GM,158.42112,None,None,1,120,36.31000018,5,420,164.69936
1640549224,-86.16176454,39.76824223,306,850,977,2259995,None,None,None,None,None,None,None,None,None,None,None,None,LTE+MW,LTE+5GM,163.21728,None,None,1,120,37.3900001,5,420,157.808704
1640549225,-86.1617644,39.76824201,306,850,977,2259995,None,None,None,None,None,None,None,None,None,None,None,None,LTE+MW,LTE+5GM,110.00144,None,None,1,120,38.46000004,5,420,156.915504
1640549226,-86.16176415,39.76824158,306,850,977,2259995,None,None,None,None,None,None,None,None,None,None,None,None,LTE+MW,LTE+5GM,123.26288,None,None,1,120,39.53000021,5,420,124.915328
1640549227,-86.16176418,39.76824111,306,850,977,2259995,None,None,None,None,None,None,None,None,None,None,None,None,LTE+MW,LTE+5GM,318.7968,None,None,1,120,40.60000014,5,420,185.52921600000002
1640549229,-86.16176399,39.76824091,306,850,977,2259995,None,None,None,None,None,None,None,None,None,None,None,None,LTE+MW,LTE+5GM,172.77952,None,None,1,120,41.67000008,5,420,158.011232
1640549230,-86.1617636,39.76824041,306,850,977,2259995,None,None,None,None,None,None,None,None,None,None,None,None,LTE+MW,LTE+5GM,167.51264,None,None,1,120,42.75,5,420,194.96711999999997
1640549231,-86.16176375,39.76824003,306,850,977,2259995,None,None,None,None,None,None,None,None,None,None,None,None,LTE+MW,LTE+5GM,208.35984,None,None,1,120,43.81000018,5,420,201.250928
1640549232,-86.16176347,39.76823986,306,850,977,2259995,None,None,None,None,None,None,None,None,None,None,None,None,LTE+MW,LTE+5GM,162.64832,None,None,1,120,44.8900001,5,420,162.96659200000005
1640549233,-86.1617632,39.76823959,306,850,977,2259995,None,None,None,None,None,None,None,None,None,None,None,None,LTE+MW,LTE+5GM,122.07888,None,None,1,120,45.96000004,5,420,77.101224
1640549234,-86.16176309,39.76823944,306,850,977,2259995,None,None,None,None,None,None,None,None,None,None,None,None,LTE+MW,LTE+5GM,169.67648,None,None,1,120,47.03000021,5,420,165.153584
1640549235,-86.16176303,39.7682391,306,850,977,2259995,None,None,None,None,None,None,None,None,None,None,None,None,LTE+MW,LTE+5GM,146.76576,None,None,1,120,48.10000014,5,420,169.12926399999998
1640549236,-86.16176277,39.76823892,306,850,977,2259995,None,None,None,None,None,None,None,None,None,None,None,None,LTE+MW,LTE+5GM,115.35968,None,None,1,120,49.17000008,5,420,102.24368
1640549237,-86.16176265,39.76823888,306,850,977,2259995,None,None,None,None,None,None,None,None,None,None,None,None,LTE+MW,LTE+5GM,105.70896,None,None,1,120,50.25,5,420,177.59887999999998
1640549238,-86.16176272,39.76823869,306,850,977,2259995,None,None,None,None,None,None,None,None,None,None,None,None,LTE+MW,LTE+5GM,145.74496,None,None,1,120,51.31000018,5,420,149.533728
1640549239,-86.16176311,39.76823821,306,850,977,2259995,None,None,None,None,None,None,None,None,None,None,None,None,LTE+MW,LTE+5GM,105.82864,None,None,1,120,52.3900001,5,420,115.08111999999998
1640549240,-86.16176307,39.76823802,306,850,977,2259995,None,None,None,None,None,None,None,None,None,None,None,None,LTE+MW,LTE+5GM,170.27808,None,None,1,120,53.46000004,5,420,116.22180799999998
1640549241,-86.16176307,39.76823766,306,850,977,2259995,None,None,None,None,None,None,None,None,None,None,None,None,LTE+MW,LTE+5GM,130.12352,None,None,1,120,54.53000021,5,420,141.38352
1640549242,-86.16176329,39.76823705,306,850,977,2259995,None,None,None,None,None,None,None,None,None,None,None,None,LTE+MW,LTE+5GM,114.99344,None,None,1,120,55.60000014,5,420,117.065488
1640549244,-86.1617632,39.76823679,306,850,977,2259995,None,None,None,None,None,None,None,None,None,None,None,None,LTE+MW,LTE+5GM,80.856,None,None,1,120,56.67000008,5,420,134.601728
1640549245,-86.16176311,39.76823661,306,850,977,2259995,None,None,None,None,None,None,None,None,None,None,None,None,LTE+MW,LTE+5GM,274.77728,None,None,1,120,57.75,5,420,158.16972800000002
1640549246,-86.16176311,39.76823655,306,850,977,2259995,None,None,None,None,None,None,None,None,None,None,None,None,LTE+MW,LTE+5GM,147.53056,None,None,1,120,58.81000018,5,420,126.190192
1640549247,-86.16176307,39.76823647,306,850,977,2259995,None,None,None,None,None,None,None,None,None,None,None,None,LTE+MW,LTE+5GM,151.69648,None,None,1,120,59.8900001,5,420,150.718928
1640549248,-86.16176299,39.76823637,306,850,977,2259995,None,None,None,None,None,None,None,None,None,None,None,None,LTE+MW,LTE+5GM,63.14144,None,None,1,120,60.96000004,5,420,139.334608
1640549249,-86.16176289,39.76823621,306,850,977,2259995,None,None,None,None,None,None,None,None,None,None,None,None,LTE+MW,LTE+5GM,0,None,None,1,120,62.03000021,5,420,182.54753599999998
1640549250,-86.16176284,39.76823614,306,850,977,2259995,None,None,None,None,None,None,None,None,None,None,None,None,LTE+MW,LTE+5GM,243.77408,None,None,1,120,63.10000014,5,420,183.51046399999998
1640549251,-86.16176275,39.76823596,306,850,977,2259995,None,None,None,None,None,None,None,None,None,None,None,None,LTE+MW,LTE+5GM,155.17664,None,None,1,120,64.17000008,5,420,165.44527999999997
1640549252,-86.16176269,39.76823581,306,850,977,2259995,None,None,None,None,None,None,None,None,None,None,None,None,LTE+MW,LTE+5GM,164.57424,None,None,1,120,65.25,5,420,198.82127999999997
1640549253,-86.16176263,39.76823568,306,850,977,2259995,None,None,None,None,None,None,None,None,None,None,None,None,LTE+MW,LTE+5GM,240.6928,None,None,1,120,66.31000018,5,420,185.36438400000003
1640549254,-86.16176258,39.76823565,306,850,977,2259995,None,None,None,None,None,None,None,None,None,None,None,None,LTE+MW,LTE+5GM,161.91216,None,None,1,120,67.3900001,5,420,154.844176
1640549255,-86.16176247,39.76823566,306,850,977,2259995,None,None,None,None,None,None,None,None,None,None,None,None,LTE+MW,LTE+5GM,160.47904,None,None,1,120,68.46000004,5,420,159.903072
1640549256,-86.1617624,39.76823549,306,850,977,2259995,None,None,None,None,None,None,None,None,None,None,None,None,LTE+MW,LTE+5GM,142.02,None,None,1,120,69.53000021,5,420,154.134944
1640549257,-86.16176237,39.76823542,306,850,977,2259995,None,None,None,None,None,None,None,None,None,None,None,None,LTE+MW,LTE+5GM,101.18912,None,None,1,120,70.60000014,5,420,133.27840000000003
1640549259,-86.16176229,39.76823518,306,850,977,2259995,None,None,None,None,None,None,None,None,None,None,None,None,LTE+MW,LTE+5GM,124.89472,None,None,1,120,71.67000008,5,420,157.236784
1640549260,-86.16176228,39.76823502,306,850,977,2259995,None,None,None,None,None,None,None,None,None,None,None,None,LTE+MW,LTE+5GM,170.07536,None,None,1,120,72.75,5,420,153.026992
1640549261,-86.16176225,39.76823484,306,850,977,2259995,None,None,None,None,None,None,None,None,None,None,None,None,LTE+MW,LTE+5GM,231.88448,None,None,1,120,73.81000018,5,420,211.478368
1640549262,-86.16176223,39.76823462,306,850,977,2259995,None,None,None,None,None,None,None,None,None,None,None,None,LTE+MW,LTE+5GM,190.08576,None,None,1,120,74.8900001,5,420,171.71432
1640549263,-86.16176231,39.7682345,306,850,977,2259995,None,None,None,None,None,None,None,None,None,None,None,None,LTE+MW,LTE+5GM,179.70576,None,None,1,120,75.96000004,5,420,88.26756
1640549264,-86.16176234,39.76823427,306,850,977,2259995,None,None,None,None,None,None,None,None,None,None,None,None,LTE+MW,LTE+5GM,170.36512,None,None,1,120,77.03000021,5,420,170.867936
1640549265,-86.16176242,39.76823411,306,850,977,2259995,None,None,None,None,None,None,None,None,None,None,None,None,LTE+MW,LTE+5GM,148.34032,None,None,1,120,78.10000014,5,420,160.891104
1640549266,-86.16176257,39.76823378,306,850,977,2259995,None,None,None,None,None,None,None,None,None,None,None,None,LTE+MW,LTE+5GM,163.69088,None,None,1,120,79.17000008,5,420,155.922368
1640549267,-86.16176248,39.76823355,306,850,977,2259995,None,None,None,None,None,None,None,None,None,None,None,None,LTE+MW,LTE+5GM,0,None,None,1,120,80.25,5,420,159.41087999999996
1640549268,-86.16176255,39.7682331,306,850,977,2259995,None,None,None,None,None,None,None,None,None,None,None,None,LTE+MW,LTE+5GM,213.03744,None,None,1,120,81.31000018,5,420,183.45688
1640549269,-86.16176302,39.76823246,306,850,977,2259995,None,None,None,None,None,None,None,None,None,None,None,None,LTE+MW,LTE+5GM,239.94288,None,None,1,120,82.3900001,5,420,164.96070400000002
1640549270,-86.1617631,39.76823238,306,850,977,2259995,None,None,None,None,None,None,None,None,None,None,None,None,LTE+MW,LTE+5GM,123.02912,None,None,1,120,83.46000004,5,420,143.865696
1640549271,-86.16176315,39.76823229,306,850,977,2259995,None,None,None,None,None,None,None,None,None,None,None,None,LTE+MW,LTE+5GM,0,None,None,1,120,84.53000021,5,420,0.0
1640549272,-86.16176341,39.76823209,369,5110,None,None,None,None,None,None,None,None,None,None,None,None,None,None,LTE,LTE,0,None,None,1,10,85.60000014,1,10,0.0
